number,quote
29,"The man is not a burglar, supposing that he ever existed. The ring
     business and the card point to premeditated murder for some private
     reason. Very good. Here is a man who slips into a house with the
     deliberate intention of committing murder. He knows, if he knows
     anything, that he will have a deeficulty in making his escape, as the
     house is surrounded with water. What weapon would he choose? You
     would say the most silent in the world. Then he could hope when the
     deed was done to slip quickly from the window, to wade the moat, and
     to get away at his leisure. That's understandable. But is it
     understandable that he should go out of his way to bring with him the
     most noisy weapon he could select, knowing well that it will fetch
     every human being in the house to the spot as quick as they can run,
     and that it is all odds that he will be seen before he can get across
     the moat? Is that credible, Mr. Holmes?"
30,"He
     plays the game."
31,"My own idea of the game, at any rate,"
32,"I
     go into a case to help the ends of justice and the work of the
     police. If I have ever separated myself from the official force, it
     is because they have first separated themselves from me. I have no
     wish ever to score at their expense. At the same time, Mr. White
     Mason, I claim the right to work in my own way and give my results at
     my own time--complete rather than in stages."
33,"There is
     nothing there, no sign that anyone has landed--but why should he
     leave any sign?"
34,"Well, then, everyone is agreed that after the alarm was given only a
     minute at the most had passed before the whole household--not Mr.
     Cecil Barker alone, though he claims to have been the first, but Ames
     and all of them were on the spot. Do you tell me that in that time
     the guilty person managed to make footmarks in the corner, open the
     window, mark the sill with blood, take the wedding ring off the dead
     man's finger, and all the rest of it? It's impossible!"
35,"You put it very clearly,"
36,"I am inclined to agree with
     you."
37,"Well, then, we are driven back to the theory that it was done by
     someone from outside. We are still faced with some big difficulties;
     but anyhow they have ceased to be impossibilities. The man got into
     the house between four-thirty and six; that is to say, between dusk
     and the time when the bridge was raised. There had been some
     visitors, and the door was open; so there was nothing to prevent him.
     He may have been a common burglar, or he may have had some private
     grudge against Mr. Douglas. Since Mr. Douglas has spent most of his
     life in America, and this shotgun seems to be an American weapon, it
     would seem that the private grudge is the more likely theory. He
     slipped into this room because it was the first he came to, and he
     hid behind the curtain. There he remained until past eleven at night.
     At that time Mr. Douglas entered the room. It was a short interview,
     if there were any interview at all; for Mrs. Douglas declares that
     her husband had not left her more than a few minutes when she heard
     the shot."
38,"The candle shows that,"
39,"Exactly. The candle, which was a new one, is not burned more than
     half an inch. He must have placed it on the table before he was
     attacked; otherwise, of course, it would have fallen when he fell.
     This shows that he was not attacked the instant that he entered the
     room. When Mr. Barker arrived the candle was lit and the lamp was
     out."
40,Did you ever know him to cut himself in shaving before?
41,"Not for a very long time, sir."
42,Suggestive!
43,"It may, of course, be a mere coincidence,
     or it may point to some nervousness which would indicate that he had
     reason to apprehend danger. Had you noticed anything unusual in his
     conduct, yesterday, Ames?"
44,"I don't know, Mr. Holmes. There may have been only one. I have not
     noticed them for months."
45,One dumb-bell--
46,I wonder!
47,"For the time,"
48,"Then perhaps you would now like to hear the evidence of some of the
     people in the house. We could use the dining-room, Ames. Please come
     yourself first and tell us what you know."
49,"There was one small point,"
50,"When you
     entered the room there was only a candle lighted on the table, was
     there not?"
51,"The candle
     threw a very bad light. My first thought was to get a better one. The
     lamp was on the table; so I lit it."
52,And blew out the candle?
53,Exactly.
54,"Can a husband ever carry
     about a secret all his life and a woman who loves him have no
     suspicion of it? I knew it by his refusal to talk about some episodes
     in his American life. I knew it by certain precautions he took. I
     knew it by certain words he let fall. I knew it by the way he looked
     at unexpected strangers. I was perfectly certain that he had some
     powerful enemies, that he believed they were on his track, and that
     he was always on his guard against them. I was so sure of it that for
     years I have been terrified if ever he came home later than was
     expected."
55,"Might I ask,"
56,"what the words were which attracted
     your attention?"
57,"The Valley of Fear,"
58,"He is his own
     master, and would act as his own judgment directed. At the same time,
     he would naturally feel loyalty towards the officials who were
     working on the same case, and he would not conceal from them anything
     which would help them in bringing a criminal to justice. Beyond this
     I can say nothing, and I would refer you to Mr. Holmes himself if you
     wanted fuller information."
59,"I wish none of their confidences,"
60,"There is an appalling directness about your questions, Watson,"
61,"They come at me like bullets. If you
     put it that Mrs. Douglas and Barker know the truth about the murder,
     and are conspiring to conceal it, then I can give you a whole-souled
     answer. I am sure they do. But your more deadly proposition is not so
     clear. Let us for a moment consider the difficulties which stand in
     the way."
62,
63,
64,
65,
66,
67,
68,
69,
70,"he said, and not another word would he utter that
     night.





          CHAPTER VII
          The Solution


     Next morning, after breakfast, we found Inspector MacDonald and White
     Mason seated in close consultation in the small parlour of the local
     police sergeant. On the table in front of them were piled a number of
     letters and telegrams, which they were carefully sorting and
     docketing. Three had been placed on one side."
71,MacDonald pointed ruefully to his heap of correspondence.
72,
73,he said at last.
74,"cried MacDonald, rising angrily
     from his chair."
75,"Possess our souls in patience and make as little noise as possible,"
76,"What are we here for at all? I really think that you might treat us
     with more frankness."
77,"I have no more notion than you how long it is to last,"
78,"If criminals would always schedule
     their movements like railway trains, it would certainly be more
     convenient for all of us. As to what it is we--Well, that's what we
     are watching for!"
79,Now!
80,Now!
81,What the devil is the meaning of all this?
82,You put it there! You!
83,"Perhaps I should have said 'replaced it there,'"
84,"You
     will remember, Inspector MacDonald, that I was somewhat struck by the
     absence of a dumb-bell. I drew your attention to it; but with the
     pressure of other events you had hardly the time to give it the
     consideration which would have enabled you to draw deductions from
     it. When water is near and a weight is missing it is not a very
     far-fetched supposition that something has been sunk in the water.
     The idea was at least worth testing; so with the help of Ames, who
     admitted me to the room, and the crook of Dr. Watson's umbrella, I
     was able last night to fish up and inspect this bundle."
85,"he remarked,
     pointing to the toes. Then he laid upon the table a long, deadly,
     sheathed knife. Finally he unravelled a bundle of clothing,
     comprising a complete set of underclothes, socks, a gray tweed suit,
     and a short yellow overcoat."
86,
87,his wife repeated;
88,
89,"The man stood blinking at us with the dazed look of one who comes
     from the dark into the light. It was a remarkable face, bold gray
     eyes, a strong, short-clipped, grizzled moustache, a square,
     projecting chin, and a humorous mouth. He took a good look at us all,
     and then to my amazement he advanced to me and handed me a bundle of
     paper."
90,
91,
92,
93,"Two months had gone by, and the case had to some extent passed from
     our minds. Then one morning there came an enigmatic note slipped into
     our letter box."
94,"he remarked, and sat long with a clouded brow.

     Late last night Mrs. Hudson, our landlady, brought up a message that
     a gentleman wished to see Holmes, and that the matter was of the
     utmost importance. Close at the heels of his messenger came Cecil
     Barker, our friend of the moated Manor House. His face was drawn and
     haggard."
95,said he.
96,said Holmes.
97,
98,"Jack has been lost overboard in gale off St. Helena. No one knows
     how accident occurred."
99,
100,
101,
102,
