38,"“The result was excellent. In no time at all there was a tap on the door and a highly satisfactory chambermaid appeared. A real chambermaid looking unreal, wearing a striped lavender print dress and actually a cap, a freshly laundered cap. A smiling, rosy, positively countrified face. (Where did they find these people?)”"
39,"“Miss Marple ordered her breakfast. Tea, poached eggs, fresh rolls. So adept was the chambermaid that she did not even mention cereals or orange juice.”"
40,"“Five minutes later breakfast came. A comfortable tray with a big potbellied teapot, creamy-looking milk"
41,"quote"""
42,"I think you’re making a mistake, Bess."""
43,"She asked where you were. I told her you were abroad."""
44,"Well, I shall be in another twelve hours, so that all fits very nicely."""
45,"She came up to him, kissed him on the point of his chin, turned him smartly around as though they were about to play Blind Man’s Buff, opened the door, gave him a gentle little propelling shove out of it. As the door shut behind him, Colonel Luscombe noticed an old lady turning the corner from the stairs. She was muttering to herself as she looked into her handbag. “Dear, dear me. I suppose I must have left it in my room. Oh dear.”"
46,"She passed Colonel Luscombe without paying much attention to him apparently, but as he went on down the stairs Miss Marple paused by her room door and directed a piercing glance after him. Then she looked towards Bess Sedgwick’s door. “So that’s who she was waiting for,” said Miss Marple to herself. “I wonder why.”"""
47,Oh dear.”
48,Now let me see—where was I going?”
49,"Where to, sir?"""
50,"Now let me see—where was I going?"""
51,"The traffic in Pond Street was held up for some minutes whilst Canon Pennyfather and the commissionaire debated this knotty point."""
52,"Finally Canon Pennyfather had a brainwave and the taxi was directed to go to the British Museum."""
53,"The commissionaire was left on the pavement with a broad grin on his face, and since no other exits seemed to be taking place, he strolled a little way along the façade of the hotel whistling an old tune in a muted manner."""
54,"So this is where you’ve landed up, Micky. What on earth brought you to this place?"""
55,"Don’t you know me?"""
56,"Why, if it isn’t little Bessie now! Fancy that! After all these years. Little Bessie.”"
57,Nobody but you ever called me Bessie. It’s a revolting name
58,quote
59,Just like Harry Russell
60,She wouldn't take advice from me
61,"However, other people's love affairs were no concern of hers"
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,"Bess."","
73,
74,"Pennyfather? Haven’t seen you for a long time. How did you get on at the Congress? Any points of interest come up?"","
75,"haven’t you?"","
76,"no, I am on my way there. I’m catching a plane this evening."","
77,"today is the 19th, isn’t it?"","
78,"no, that is quite right. Flight one hundred and—well, I can’t really read without my glasses—one hundred and something to Lucerne."","
79,"sir. This is dated Wednesday the 18th."","
80,"no, surely. At least—I mean—today is Wednesday the 18th."","
81,"sir. Today is the 19th."","
82,"turning the pages eagerly. In the end he had to be convinced. Today was the 19th. The plane he had meant to catch had gone yesterday."","
83,"it means the Congress at Lucerne has taken place today."","
84,"oh dear,"""
85,quote
86,"“A lot of strange mistakes do occur. We won’t think of it anymore. But don’t do it again, though.”"
87,"“Now I wonder,”"
88,“So she did take it?”
89,"“Yes. She took it all right,”"
90,"“She brought it back,”"
91,“I didn’t actually expect that.”
92,“You mean you didn’t expect her to bring it back?”
93,"“Or it could be kleptomania, I suppose.”"
94,"“Or it could be kleptomania,”"
95,"“It’s more likely that she took it on purpose…But if so, why did she bring it back so soon? It’s curious—”"
96,"“The thing’s interesting, though. Quite interesting. I wonder how old she is? Seventeen or eighteen I suppose. She might have got herself in a jam of some kind.”"
97,“I thought you said she was rolling in money.”
98,"“You may be an heiress and rolling in money,”"
99,"“but at seventeen you can’t always get your hands on it. The funny thing is, you know, they keep heiresses much shorter of cash than they keep the more impecunious. It’s not always a good idea. Well, I don’t suppose we shall ever know the truth of it.”"
100,“The Honourable Elvira Blake. I wonder what she’s like…”
101,"“Lord Frederick’s gone. Send up Miss Blake, will you.”"
102,"“How many years since—? She must be fifteen—seventeen—perhaps even more than that. Time went so fast. “Coniston’s daughter,” he thought, “and Bess’s daughter. I wonder which of them she takes after?”"
103,“You don’t think—”
104,"“No, I don’t,”"
105,“The only hope is to settle out of court. It might even be held that you’ve rendered yourself liable to
106,quote
107,“Bad!”
108,"“Bad all through! Cruel! Unscrupulous. I don’t like seeing this. First the mother, now the daughter. What does it mean?”"
109,but the above quotes are the only explicit dialogue lines spoken by the character.
110,in CSV format:
111,quote
112,"La, la, boom, boom"
113,Why must they call me Mary when my name’s Miss Gibbs?
114,"Is it now? Yes, is it now? Well, that’s interesting, really."
115,"Tell me, gentle stranger, are there anymore at home like you?"
116,"A few, kind sir, and nicer girls you never knew. No, let’s see, I’ve got the sexes mixed-up. Floradora. That was a good show, too."
117,"Your mother sang you to sleep in the cradle with it, I expect"
118,"Now then, what’s been going on at Bertram’s Hotel? Who has disappeared and how and why?"
119,"Dull case, eh?"
120,What did he look like?
121,I suppose
122,"And they’ve just reported it. Took their time about it, didn’t they?"
123,Any idea what’s behind it?
124,"Has a decent God-fearing man suddenly gone off with one of the churchwardens’ wives? Or does he do a bit of secret drinking, or has he embezzled church funds? Or is he the sort of absentminded old chap who goes in for this sort of thing?"
125,"Yes. Yes. Well that sounds very nice and natural and according to plan, doesn’t it?"
126,When exactly did you say he disappeared?
127,The old boy—I suppose he is an old boy?
128,Doesn’t sound as if he’d gone off with a choirboy
129,expect he’ll turn up all right
130,"Are you—er—particularly interested in the case, sir?"
131,"Well, then?"
132,"What I’m really interested in, is the date. And Bertram’s Hotel, of course."
133,"It’s always been very well-conducted, sir. No trouble there."
134,I might as well come along with you
135,"Do you think there’s something that might tie in there, sir, something that might tie in with something else?"
136,"There’s no reason to believe so, so far"
137,"But you know how it is. One gets—I don’t know what to call them—whims, do you think? Bertram’s Hotel, somehow, sounds almost too"
138,quote
139,"Let me see now. I’ve seen him talking to—yes, Lady Selina Hazy. Then there was the Bishop of Norwich. They’re old friends, I believe. They were at Oxford together. And Mrs. Jameson and her daughters. They come from the same part of the world. Oh yes, quite a lot of people."
140,I believe she knew him.
141,But she has been interviewed already by Sergeant Wadell.
142,"There’s Henry, of course."
143,I don’t know what we should do without Henry.
144,"Certainly if you like, Shall I order two teas to be served to you in the lounge?"
145,So do I.
146,"One of the old school."""
147,quote
148,
149,”
150,
151,"thank you, ma’am.”"
152,quote
153,"""Excuse me,"" she said, “but aren’t you Miss Jane Marple?”"
154,"“Yes,” she said, “I am Miss Marple.”"
155,"“Now, don’t you worry, Miss Marple,” he said. “It’s not the sort of thing you mean at all. No burglary or anything like that. Just a little difficulty about an absentminded clergyman, that’s all. I think he’s a friend of yours. Canon Pennyfather.”"
156,"“Oh, Canon Pennyfather. He was here only the other day. Yes, I’ve known him slightly for many years. As you say, he is very absentminded.”"
157,“What has he done now?”
158,"“Back at home in his Cathedral Close,” said Father, “but he isn’t.”"
159,"“He told me,” said Miss Marple, “he was going to a conference at Lucerne. Something to do with the Dead Sea Scrolls, I believe. He’s a great Hebrew and Aramaic scholar, you know.”"
160,"“Yes,” said Father. “You’re quite right. That’s where he—well, that’s where he was supposed to be going.”"
161,“Do you mean he didn’t turn up there?”
162,"“No,” said Father, “he didn’t turn up.”"
163,"“Oh, well,” said Miss Marple, “I expect he got his dates wrong.”"
164,"“Very likely, very likely.”"
165,"“I’m afraid,” said Miss Marple, “that that’s not the first time that that’s happened. I went to have tea with him in Chadminster once. He was actually absent from home. His housekeeper told me then how very absentminded he was.”"
166,"“He didn’t say anything to you when he was staying here that might give us a clue, I suppose?” asked Father, speaking in an easy and confidential way. “You know the sort of thing I mean, any old friend he’d met or any plans he’d made apart from this Lucerne Conference?”"
167,“Oh no. He just mentioned the Lucerne Conference. I think he said it was on the 19th. Is that right?”
168,"“That was the date of the Lucerne Conference, yes.”"
169,quote
170,
171,quote
172,"""Dear me, where can I be?"""
173,"""Dear me, this is most odd. Where am I?"""
174,"""Dear me, I believe I'm hungry."""
175,"""Certainly not,"""
176,"""Upsydaisy,"""
177,"""Milton St. John?"""
178,"""You are most kind,"""
179,quote
180,(There are no direct quotes from the character Marple in the given text)
181,"""quote"""
182,"""Thank you, sir. I needn’t tell you that I’m much obliged to you. It’s wonderful,"""
183,"""That I should know? But this is one of my specialities. Information. I like to know. That is why you came to me, is it not?"""
184,"""Well, we do know about you. The Home Office. The Special Branch and all the rest of it."""
185,"""I find you an interesting personality, Chief-Inspector Davy. I wish you success in whatever you are undertaking."""
186,"""Thank you, sir. I think I shall need it. By the way, these two brothers, would you say they were violent men?"""
187,"""Certainly not. It would be quite against their policy. The brothers Hoffman do not apply violence in business matters. They have other methods that serve them better. Year by year, I would say, they get steadily richer, or so my information from Swiss Banking circles tells me."""
188,"""It’s a useful place, Switzerland."""
189,"indeed. What we should all do without it I do not know! So much rectitude. Such a fine business sense! Yes, we businessmen must all be very grateful to Switzerland. I myself,” he added, “have also a high opinion of Amsterdam.”"
190,"indeed. What we should all do without it I do not know! So much rectitude. Such a fine business sense! Yes, we businessmen must all be very grateful to Switzerland. I myself,” he added, “have also a high opinion of Amsterdam.”"
191,"""Canon Pennyfather has turned up—safe if not sound."""
192,"""I’m afraid, that I simply cannot remember anything at all."""
193,"Mrs—Mrs—was her name Wheeling?—told me about it."""
194,"you are quite right. She couldn’t have known, could she? I suppose she thought it was what must have happened."""
195,” said Canon Pennyfather. “Even the name is quite unfamiliar to me.”
196,but not clear if he is speaking about Father himself or someone else)
197,"really. Had a car accident and got concussion—simple as that"" (from Father)"
198,"it accounts for a lot. They're never concerned in anything crooked themselves—oh no! They don't organize crime—they finance it though!"" (from Sir Ronald)"
199,"and property—clubs, cultural foundations, office buildings, restaurants, hotels—all apparently owned by somebody else."" (from Sir Ronald)"
200,the provided text does not contain any direct quotes from Marple.
201,quote
202,I go tomorrow.
203,"So you’re still here, Miss Marple. I’m glad."
204,I go tomorrow.
205,In a way—yes….
206,"And in another way, no?"
207,quote
208,I think you are quite right
209,"” she added, “our conversation cannot be overheard here.”"
210,Miss Marple?
211,” said Davy.
212,” said Miss Marple. “I didn’t mean to.”
213,what about it?”
214,"Inspector, that I am not really fond of interfering. I am against interference. Though often well-meant, it can cause a great deal of harm.”"
215,"is it? I see. Yes, it’s quite a problem for you.”"
216,I think.”
217,nothing whatever to do with him. It concerns—a girl.”
218,indeed? And you thought I could help?”
219,"” said Miss Marple. “I simply don’t know. But I’m worried, very worried.”"
220,"” said Miss Marple in a low clear voice, “accounts of proceedings in court; of young people, children or girls ‘in need of care and protection.’ It’s just a sort of legal phrase, I suppose, but it could mean something real.”"
221,you feel she is in need of care and protection?”
222,"” said Miss Marple. “Very much not so, if I may put it that way. She is to all outward appearances very heavily protected and very well cared for.”"
223,"” said Miss Marple, “with a Mrs. Carpenter, I think. I looked in the register to see the name. The girl’s name is Elvira Blake.”"
224,"very much, as I say, sheltered and protected. Her guardian was a Colonel Luscombe, a very nice"
225,quote
226,"""I’m glad to be leaving here,"""
227,"""Before anything happens."""
228,"""Evil of some kind,"""
229,"""Murder—the wish to do murder—is something quite different. It—how shall I say?—it defies God."""
230,"""There won't be any murders,"""
231,quote
232,"""It’s funny you saying that, because I did think I heard someone walking behind me."""
233,"“He’s a madman, you know. Drives like an angel or a devil—he’ll break his neck one of these days. Had a bad smash eighteen months ago.”"
234,"“No, not yet. Perhaps he never will.”"
235,“Naturally.”
236,"“He’s a madman, you know. Drives like an angel or a devil—he’ll break his neck one of these days. Had a bad smash eighteen months ago.”"
237,"“No, not yet. Perhaps he never will.”"
238,“No.”
239,“I didn’t think it was—safe for her.”
240,"“No. Not on moral grounds. Plenty of adultery nowadays. Children have to learn about it, have to grow up with it. No. It’s just that I am not really a safe person to be with. The life I’d lead wouldn’t be a safe life. You can’t help the way you’re born. I was born to live dangerously. I’m not law-abiding or conventional. I thought it would be better for Elvira, happier, to have a proper English conventional bringing-up. Shielded, looked after….”"
241,"“No,”"
242,"“I don’t. No, I don’t.”"
243,“Naturally.”
244,"“He’s a madman, you know. Drives like an angel or a devil—he’ll break his neck one of these days. Had a bad smash eighteen months ago.”"
245,"“No, not yet. Perhaps he never will.”"
246,“I’m sure she doesn’t. She said so. You heard her.”
247,"“No,”"
248,"“You don’t, eh?”"
249,"“I’ve not seen her or had anything to do with her since she was two years old, when I ran away from my husband.”"
250,“I thought it—better not.”
251,“On moral grounds?”
252,“No. Not on moral
253,quote
254,It's really very embarrassing. It was just something I—happened to overhear.
255,"A very comfortable room,” she observed, looking round with a slight sigh."
256,quote
257,"“Up to a point, yes,”"
258,"“If people do not choose to lower their voices, one must assume that they are prepared to be overheard. But of course matters may develop. The situation sometimes arises when you realize that though it is a public room, other people talking do not realize that there is anyone else in it. And then one has to decide what to do about it. Get up and cough, or just stay quite quiet and hope they won’t realize you’ve been there. Either way is embarrassing.”"
259,“You don’t mind?”
260,(no quote)
261,quote
262,"""I want you to help me."""
263,"""Of course. That is why I am here. What do you want me to do?"""
264,"""Certainly,"""
265,"""Just a moment."""
266,"""You’ll have to do that louder,"""
267,"""This place is very well built."""
268,"""Well?"""
269,"""The man I saw that night can’t have been Canon Pennyfather,"""
270,"""Not if that’s Canon Pennyfather now."""
271,"""I think—I think he must have been a younger man. I’m sorry, very sorry, to have misled you, but it wasn’t Canon Pennyfather that I saw that night. I’m quite sure of it."""
272,"""Yes,"""
273,"""I’m sorry,"""
274,"""You were very nearly right. Canon Pennyfather did come back to the hotel that night. Nobody saw him come in—but that wasn’t remarkable. He came in after midnight. He came up the stairs, he opened the door of his room next door and he went in. What he saw or what happened next we don’t know, because he can’t or won’t tell us. If there was only some way we could jog his memory….”"
275,"""There’s that German word of course,"""
276,"""Dear me, I’ve forgotten it now, but—"""
277,"""I remember now,"""
278,"""Doppelgänger!"""
279,"""But of course,"""
280,"""How could I have forgotten? You’re quite right, you know. After that film, The Walls of Jericho, I came back here and I came upstairs and I opened my room and I saw—extraordinary, I distinctly saw myself sitting in a chair facing me. As you say, dear lady, a doppelgänger. How very remarkable! And then—let me see—"""
281,"""Well?"""
282,"""startled out of their lives to see you, when they thought you were safely in Lucerne, somebody hit you on the head."""
283,"""All set?"""
284,"""Where are you taking me now?"""
285,"""Poor Bertram’s."""
286,"""What do you mean—poor Bertram’s?"""
287,"""It is always sad"
288,quote
289,"""The armchairs in this hotel have very high backs,"" said Miss Marple. ""Very comfortable they are. I was sitting in one in front of the fire in the writing room. Just resting before I went out one morning. You came in to write a letter. I suppose you didn't realize there was anyone else in the room. And so—I heard your conversation with this man Gorman."""
290,"""Naturally,"" said Miss Marple. ""Why not? It was a public room. When you threw up the window and called to the man outside, I had no idea that it was going to be a private conversation."""
291,"""Yes,"" said Miss Marple. ""I think you probably did. You threatened to shoot him. You handled it—if you won't think it impertinent of me to say so—very well indeed."""
292,"""But I wasn’t the only person to hear you,"" Miss Marple went on."
293,"""If it must be done, you do it,"" the glance said, “but I can’t….”"
294,"""Your daughter was in the other chair,"" said Chief-Inspector Davy."
295,"""Oh no!” The cry came out sharply. “Oh no. Not Elvira! I see—yes, I see. She must have thought—”"
296,"""She mightn’t have agreed with you there,"" said Chief-Inspector Davy."
297,"""It’s a funny thing, you know,"" he went on, in a reminiscent, almost gossipy manner, looking like an old farmer discussing his stock and his land, “I’ve learnt after a great many years’ trial and error—I’ve learned to distrust a pattern when it’s simple. Simple patterns are often too good to be true. The pattern of this murder the other night was like that. Girl says someone shot at her and missed. The commissionaire came running to save her, and copped it with a second bullet. That may be all true enough. That may be the way the girl saw it. But actually behind the appearances, things might be rather different."""
298,"""How very interesting,” she said conversationally."
299,"""You don’t seem surprised, Miss Marple."""
300,"""I’m not. Not really. There were so many curious things that didn’t seem quite"
301,quote
302,"“Yes,”"
303,“People like Selina Hazy do make that kind of mistake. But there were so many other people doing it too. One couldn’t help noticing it.”
304,“What did you mean when you said this place was the headquarters of a Crime Syndicate? I should have said that Bertram’s Hotel was the most respectable place in the world.”
305,“Would they have killed him otherwise?”
306,quote
307,"I ran this show. You’re quite correct when you say it was fun. I loved every minute of it. It was fun scooping money from banks, trains and post offices and so-called security vans! It was fun planning and deciding; glorious fun and I’m glad I had it. The pitcher goes to the well once too often? That’s what you said just now, wasn’t it? I suppose it’s true. Well, I’ve had a good run for my money! But you’re wrong about Ladislaus Malinowski shooting Michael Gorman! He didn’t. I did.”"
308,"what he threatened…I told him I’d shoot him—Miss Marple heard me—and I did shoot him. I did very much what you suggested Ladislaus did. I hid in that area. When Elvira passed, I fired one shot wild, and when she screamed and Micky came running down the street, I’d got him where I wanted him, and I let him have it! I’ve got keys to all the hotel entrances, of course. I just slipped in through the area door and up to my room. It never occurred to me you’d trace the pistol to Ladislaus—or would even suspect him. I’d pinched it from his car without his knowing. But not, I can assure you, with any idea of throwing suspicion on him.”"
309,remember. I killed Gorman.”
310,”
311,"that’s all. Oh yes, we’ve been lovers in a casual kind of way, but I’m not in love with him. In all my life, I’ve only loved one person—John Sedgwick.” her voice changed and softened as she pronounced the name."
312,"and Miss Marple has heard me…And now, dear Chief-Inspector Davy—"
313,quote
314,Yes
315,"The children of Lucifer are often beautiful—And as we know, they flourish like the green bay tree."
316,"I know, she impressed it on me, didn’t she? She chose death for herself, at the price of her daughter going free. She forced it on me as a dying request…"
317,"Well, are you going to let her get away with it?"
318,May God have mercy on her soul.
