38,"“Oh, you know what I mean. Not actually do murders—find out about them. That’s right, isn’t it?”"
39,“Miss Marple murmured modestly that she had been mixed-up in murders once or twice.”
40,"“I heard there have been murders here, in this village. They were talking about it the other night at the Bingo Club. There was one at Gossington Hall. I wouldn’t buy a place where there’d been a murder. I’d be sure it was haunted.”"
41,“The murder wasn’t committed in Gossington Hall. A dead body was brought there.”
42,"“Found in the library on the hearthrug, that’s what they said?”"
43,“Did you ever? Perhaps they’re going to make a film of it. Perhaps that’s why Marina Gregg has bought Gossington Hall.”
44,“Marina Gregg?”
45,"“Yes. She and her husband. I forget his name—he’s a producer, I think, or a director—Jason something. But Marina Gregg, she’s lovely, isn’t she? Of course she hasn’t been in so many pictures of late years—she was ill for a long time. But I still think there’s never anybody like her. Did you see her in Carmenella. And The Price of Love, and Mary of Scotland? She’s not so young anymore, but she’ll always be a wonderful actress. I’ve always been a terrific fan of hers."
46,quote
47,"When she bought Gossington I was interested. She married the present man about two years ago, and they say she’s quite all right again now. He’s a producer—or do I mean a director? I always get mixed. He was in love with her when they were quite young, but he didn’t amount to very much in those days. But now, I believe, he’s got quite famous. What’s his name now? Jason—Jason something—Jason Hudd, no Rudd, that’s it. They’ve bought Gossington because it’s handy for”—she hesitated—“Elstree?”"
48,"It’s the fairly new studios. Hellingforth—that’s it. Sounds so Finnish, I always think. About six miles from Market Basing. She’s going to do a film on Elizabeth of Austria, I believe."
49,What a lot you know. About the private lives of film stars. Did you learn it all in California?
50,"Not really. Actually I get it from the extraordinary magazines I read at my hairdresser’s. Most of the stars I don’t even know by name, but as I said because Marina Gregg and her husband have bought Gossington, I was interested. Really the things those magazines say! I don’t suppose half of it is true—probably not a quarter. I don’t believe Marina Gregg is a nymphomaniac, I don’t think she drinks, pobably she doesn’t even take drugs, and quite likely she just went away to have a nice rest and didn’t have a nervous breakdown at all!"
51,"Next week, I heard."
52,As soon as that? I know she’s lending Gossington for a big fête on the twenty-third in aid of the St. John Ambulance Corps. I suppose they’ve done a lot to the house?
53,"Bathrooms, I suppose?"
54,"Six new ones, I hear. And a palm court. And a pool. And what I believe they call picture windows, and they’ve knocked your husband’s study and the library into one to make a music room."
55,"Arthur will turn in his grave. You know how he hated music. Tone deaf, poor dear. His face, when some kind friend took us to the opera! He’ll probably come back and haunt them."
56,quote
57,"The young doctors are all the same, they take your blood pressure, and whatever’s the matter with you, you get some kind of mass produced variety of new pills. Pink ones, yellow ones, brown ones. Medicine nowadays is just like a supermarket—all packaged up."
58,"I do that myself when I’ve got a cough, and very comforting it is."
59,"You’re quite a young man compared to me, and I don’t really mind getting old—not that in itself. It’s the lesser indignities."
60,"Never being alone! The difficulty of getting out for a few minutes by oneself. And even my knitting—such a comfort that has always been, and I really am a good knitter. Now I drop stitches all the time—and quite often I don’t even know I’ve dropped them."
61,There’s always the opposite.
62,Now what do you mean by that?
63,"If you can’t knit, what about unravelling for a change? Penelope did."
64,I’m hardly in her position.
65,"But unravelling’s rather in your line, isn’t it?"
66,That’s an outrageous thing to say!
67,"Isn’t it? However, you can always make do with the depth the parsley sank into the butter on a summer’s day. I always wondered about that. Good old Holmes. A period piece, nowadays, I suppose. But he’ll never be forgotten."
68,Real life.
69,"Goodness, but there’s not likely to be a murder in this quiet spot."
70,Murders can happen anywhere. And do.
71,quote
72,“I do hope you’ll enjoy it here and that you’ll be able to stay here some time. Do you expect to have the house for long?”
73,"“I see,”"
74,“All the same I don’t believe for a moment that it will be like that. I don’t believe you’re the kind that can ever settle down.”
75,"“He knows it too,”"
76,"“Have a cup of tea, Ella,”"
77,"“I should be frightfully disappointed if you hadn’t,”"
78,“I came up here all agog. I can tell you the most splendid rumours have been going around the village.”
79,"“Never knew how difficult it was to get hold of plumbers in this country,”"
80,"“You’re quite right there,”"
81,“The murder didn’t take place here. The girl who had been killed was brought here and planted in this room. She’d nothing to do with us.”
82,“When did you find it?”
83,"“You’re quite right there,”"
84,"“It’s probably coming to that,”"
85,quote
86,"“Don’t talk about it to Miss Gregg, if you don’t mind,”"
87,"“She doesn’t come very much in contact with reality,”"
88,"“Film stars can lead a fairly insulated life, you know.”"
89,"“She’s been seriously ill the last year or two, you know.”"
90,“In fact very often one has to take care that they do.”
91,“Things upset them. Things upset her.”
92,"“She’s one of those people, you know, who are always thinking they’ve found their heart’s desire.”"
93,"“But life isn’t as easy as that, is it?”"
94,"“It’ll mean a lot to him if she’s happy here,”"
95,"“He’s a genius, you know,”"
96,“Have you seen any of the pictures he’s directed?”
97,"“Unless they’re the happy kind,”"
98,"“Some people enjoy being miserable,”"
99,"“Temperament. They’ve all got it, more or less, but Marina Gregg has got it more than most people.”"
100,“Don’t we know it! The stories I could tell you!”
101,quote
102,quote
103,"“She needn’t bother,”"
104,“Is it bad?”
105,"“You could call it that,”"
106,“But she looked so well just now.”
107,"“I know. I know,”"
108,“What a thing to happen!”
109,"“Here we are,”"
110,"“I wake early,”"
111,"“You probably will, when you’re my age,”"
112,"“Mrs. Bantry rang up,”"
113,"“When my friends ring up,”"
114,"“I’m sorry, I’m sure,”"
115,"“Half an hour ago,”"
116,"“Much too early,”"
117,"“I don’t believe Mrs. Bantry would have rung me up then unless it was for some particular reason,”"
118,"“Oh well, dear, don’t fuss your head about it,”"
119,"“No, thank you,”"
120,“I prefer to eat my breakfast while it’s hot.”
121,"“Hope I haven’t forgotten anything,”"
122,“But nothing had been forgotten.”
123,"“It would never enter Cherry’s head that she would have to be respectful,”"
124,"“Naturally,”"
125,“That is a thing which has to be accepted.”
126,“Very different to what things used to be.”
127,“Perhaps you’ll ring up Mrs. Bantry now and find out what it was she wanted.”
128,"“I’m sorry, I’m sure,”"
129,"“When my friends ring up,”"
130,“I prefer to be told.”
131,"“I’m sorry, I’m sure,”"
132,"“Half an hour ago,”"
133,"“Much too early,”"
134,"“I don’t believe Mrs. Bantry would have rung me up then unless it was for some particular reason,”"
135,“She doesn’t usually ring up in the early morning.”
136,"“Oh well, dear, don’t fuss your head about it,”"
137,"“No, thank you,”"
138,“I prefer to eat my breakfast while it’s hot.”
139,“Hope I haven’t
140,quote
141,"""One mustn't jump to conclusions,"""
142,"""The point is, of course, what did a medical man think of it?"""
143,"""There's to be an inquest and a postmortem,"" she said. ""That shows what they think of it, doesn't it?"""
144,"""Not necessarily,"""
145,"""It’s more than that,"""
146,"""How do you know?"""
147,"""Who told you that?"""
148,"""Who told you that?"""
149,"""Old Briggs,"""
150,"""I see,"" she said, “that St. Mary Mead has not changed very much from what it used to be.”"
151,"""The grapevine is much the same,"" agreed Mrs. Bantry. “Well, now, Jane, tell me what you think.”"
152,"""One thinks, of course, of the husband,"""
153,"""Was he there?"""
154,"""Certainly not suicide,"""
155,"""Did you see the husband? Did he look as though he’d like to poison her?"""
156,"”Did he remind you of Major Smith or Bertie Jones or someone you’ve known years ago who did poison a wife, or tried to?”"
157,”But she did.”
158,"""Who—Mrs. Badcock?”"
159,"”Yes,” she reminded me of someone called Alison Wilde.”"
160,"""And what was Alison Wilde like?"""
161,"”She didn’t know at all,”"
162,"""I don’t really think I understand a word of what you’re saying,”"
163,"”It’s very difficult to explain exactly,”"
164,"""Can’t you make that a little clearer?"""
165,"”Well, I suppose I could give you a sort of figurative example.”"
166,"""Go on"""
167,"""Supposing you went into a shop, say, and you knew the proprietress had a son who was the spivvy young juvenile delinquent type."""
168,"""That might happen to almost anybody nowadays,"""
169,"""Not quite,”"
170,"""Did he remind you of anyone I know?"""
171,"""But she did."""
172,"""Who—Mrs. Badcock?"""
173,”
174,"there was nothing particular in that except for the fact that Marina Gregg didn't do her usual stuff."""
175,"Dolly,"""
176,""""
177,""""
178,""""
179,""""
180,"I suppose?"""
181,"do you remember?"""
182,""""
183,""""
184,"because I took a gaggle of women to look at the bathrooms. The next thing I knew was when the secretary woman came rushing along and said someone had been taken ill."""
185,""""
186,quote
187,"""It's more used in America than here,"""
188,"""It induces, or so I understand, a happy and tranquil state of mind,"""
189,"""So she doesn't seem the kind of woman to have been likely to need such a thing, or to have taken it?"""
190,"""What did she have to eat and drink that afternoon?"""
191,"""Go back to tea."""
192,"""And that's all she had, a bun and a cup of tea there?"""
193,"""And after that you went into the house. Is that right?"""
194,"""Yes, indeed,"""
195,"""My wife was excited, too. Why, from all around people were paying their shilling to go in and see Gossington Hall and what had been done there, and hoped to catch a glimpse of Marina Gregg herself."""
196,"""And you were received there—by whom?"""
197,"""Jason Rudd,"""
198,"""So she doesn't seem the kind of woman to have been likely to need such a thing, or to have taken it?"""
199,"""It's a very difficult mistake to imagine,"""
200,"""What did she have to eat and drink that afternoon?"""
201,"""Go back to tea."""
202,"""And that's all she had, a bun and a cup of tea there?"""
203,"""And after that you went into the house. Is that right?"""
204,"""Yes, I see. And you three stood there drinking together?"""
205,"""Well, not quite like that. You see there were more people coming up the stairs."""
206,"""And your wife drank her daiquiri then?"""
207,"""Well, if she didn't drink it then, when did she drink it?"""
208,"""I think—she set it down on one of the tables. She saw some friends there. I think it was someone to do with the St. John Ambulance who'd driven over there from Much Benham or somewhere like that. Anyway they got to talking together."""
209,"""And when did she drink her drink?"""
210,"""It was a little after that,"""
211,"""It was getting rather more crowded by then. Somebody jogged Heather’s elbow and her glass got spilt."""
212,"""What's"
213,"going pink with pleasure and surprise. “This is a surprise. How are you, my dear boy—though you’re hardly a boy now. What are you—a Chief-Inspector or this new thing they call a Commander?”"
214,"” said Miss Marple regretfully, “I’m very much out of things nowadays. I don’t get out much.”"
215,” said Dermot Craddock.
216,” said Miss Marple.
217,” said Dermot Craddock. “You told me yourself that in a village everybody knows everything.
218,"” he added, “did you think she was going to be murdered as soon as you looked at her?”"
219,"of course not,” exclaimed Miss Marple. “What an idea!”"
220,and subsequently pushed his wife off a precipice.”
221,"I did not!” said Miss Marple. “I’m sure Mr. Badcock would never do a wicked thing of that kind. At least,” she added thoughtfully, “I’m nearly sure.”"
222,wickedly.
223,"” said Miss Marple. She added, “I daresay, after the first natural grief, he won’t miss her very much….”"
224,"no,” said Miss Marple, “but I don’t think that she—well, she wasn’t a considerate woman. Kind, yes. Considerate—no. She would be fond of him and look after him when he was ill and see to his meals and be a good housekeeper, but I don’t think she would ever—well, that she would ever even know what he might be feeling or thinking. That makes rather a lonely life for a man.”"
225,"” said Dermot, “and is his life less likely to be lonely in future?”"
226,"” said Miss Marple. “Perhaps quite soon. And probably, which is such a pity, a woman of much the same type. I mean he’ll marry someone with a stronger personality than his own.”"
227,quote
228,"""Very well put,"""
229,"""She had no money to speak of,"""
230,"""She wouldn’t have dreamed of doing such a thing, I’m sure,"""
231,"""She was the conscientious and high-principled kind,"""
232,"""And her husband wasn’t having an affair with someone else?"""
233,"""I shouldn’t think so,"""
234,"""Doesn’t leave much, does it?"""
235,"""Knew something?"""
236,"""To the detriment of somebody else,"""
237,"""I doubt it,"""
238,"""Well, that washes that out,"""
239,"""Oh, that!"""
240,"""Yes,"""
241,"""People don’t read much Tennyson nowadays,"""
242,"""A few echoes come back to me,"""
243,"""Out flew the web and floated wide;"""
244,"""The Mirror crack’d from side to side;"""
245,"""‘The curse has come upon me,’ cried"""
246,"""Exactly. She did,"""
247,"""I beg your pardon. Who did? Did what?"""
248,"""Looked like that,"""
249,"""Who looked like what?"""
250,"""Marina Gregg."""
251,"""Ah, Marina Gregg. When was this?"""
252,"""Didn’t Jane Marple tell you?"""
253,"""She didn’t tell me anything. She sent me to you."""
254,"""That’s tiresome of her,"""
255,"""because she can always tell things better than I can."""
256,"""As you say, it may have been something of that kind."""
257,"""But it’s certainly just one interesting little fact that might be a pointer."""
258,"""I’m glad to see you’re a realist, Mrs. Bantry,"""
259,"""So locally you’ve drawn a blank?"""
260,""""
261,"sure. Right here. At least, well actually I can show you the chair."""
262,"and then she just died, right there."""
263,""""
264,"if you understand what I mean. Naturally,"""
265,"I should say. There’ll be a bottle of it in most of the bathroom cupboards here."""
266,""""
267,"it sure does."""
268,"sure. Right here. At least, well actually I can show you the chair."""
269,"and then she just died, right there."""
270,""""
271,"if you understand what I mean. Naturally,"""
272,"I should say. There’ll be a bottle of it in most of the bathroom cupboards here."""
273,quote
274,"“Can’t. Can’t every time. It seems to me just as impossible as it would seem to her that anyone would dislike her enough—should have a sufficient grudge against her—to do such a thing. On the other hand, on the sheer, downright evidence of the facts, that is exactly what must have occurred.”"
275,"“If you like. The circumstances are quite clear. I poured out two daiquiri cocktails from an already prepared jug. I took them to Marina and Mrs. Badcock. What Mrs. Badcock did I do not know. She moved on, I presume, to speak to someone she knew. My wife had her drink in her hand. At that moment the mayor and his wife were approaching. She put down her glass, as yet untouched, and greeted them. Then there were more greetings. An old friend we’d not seen for years, some other locals and one or two people from the studios. During that time the glass containing the cocktail stood on the table which was situated at that time behind us since we had both moved forward a little to the top of the stairs. One or two photographs were taken of my wife talking to the mayor, which we hoped would please the local population, at the special request of the representatives of the local newspaper. While this was being done I brought some fresh drinks to a few of the last arrivals. During that time my wife’s glass must have been poisoned. Don’t ask me how it was done, it cannot have been easy to do. On the other hand, it is startling, if anyone has the nerve to do an action openly and unconcernedly, how little people are likely to notice it! You ask me if I have suspicions; all I can say is that at least one of about twenty people might have done it. People, you see, were moving about in little groups, talking, occasionally going off to have a look at the alterations which had been done to the house. There was movement, continual movement. I’ve thought and I’ve thought, I’ve racked my brains but there is nothing, absolutely nothing to direct my suspicions to any particular person.”"
276,"“I understand,”"
277,"“Go on, please.”"
278,“I dare say you’ve heard the next part before.”
279,“I should like to hear it again from you.”
280,"“Well, I had come back towards the head of the stairs. My wife had turned"
281,quote
282,"“Or what she thought was her own glass,”"
283,"“You haven’t talked to Marina yet, have you? She’s extremely vague. She’d pick up any glass that looked as though it were hers, and drink it. I’ve seen her do it again and again.”"
284,"“These things are rather imitative, you know.”"
285,"“She just dramatizes herself a good deal, you know. She’d never take murder in her stride.”"
286,"“It’s not a really nice trait, perhaps. But I think if you didn’t develop that sense you’d probably go round the bend yourself.”"
287,"“She’s a great artist. She’s got a personal magnetism that comes over on the screen in the most extraordinary way. Because of that one feels it’s rather a privilege to work with her. Taken purely personally, of course, she’s hell!”"
288,"“She’s no kind of moderation, you see. She’s up in the air or down in the dumps and everything is always terrifically exaggerated, and she changes her mind and there are an enormous lot of things that one must never mention or allude to because they upset her.”"
289,"“Well, naturally, mental breakdown, or sanatoriums for mental cases. I think it is quite to be understood that she should be sensitive about that. And anything to do with children.”"
290,“It’s an obsession with her. She broods on it.”
291,“She doesn’t. It’s an obsession with her. She broods on it.”
292,“She doesn’t. It’s an obsession with her. She broods on it.”
293,"“She’s a great artist. She’s got a personal magnetism that comes over on the screen in the most extraordinary way. Because of that one feels it’s rather a privilege to work with her. Taken purely personally, of course, she’s hell!”"
294,"“She’s no kind of moderation, you see. She’s up in the air or down in the dumps and everything is always terrifically exaggerated, and she changes her mind and there are an enormous lot of things that one must never mention or allude to because they upset her.”"
295,"“Well, naturally, mental breakdown, or san"
296,quote
297,It’s not as simple as it used to be
298,"I didn’t hear much about the locals, of course"
299,You haven’t brought back very much
300,"What about Marina Gregg’s past, anything about that"
301,Done a bit of marrying in her time but not more than most
302,He was a realtor or something like that
303,I think it means in the real estate business
304,"Oh well, anyway, he didn’t line up as very glamorous so she got rid of him and married a foreign count or prince"
305,That lasted hardly anytime at all but there don’t seem to be any bones broken
306,She just shook him off and teamed up with number three
307,As far as I can make out everybody’s hard up because they’ve got to pay so much alimony to all their ex-wives
308,But it went wrong?
309,Yes
310,"She was the broken-hearted one, I gather"
311,It’s an exotic life
312,"Well, we’ll call it a day now"
313,Such as
314,Out of twenty-odd names we ought to be able to do some elimination and out of what’s left we’ll have to look for X
315,Any idea who X is?
316,Not in the least
317,"If it isn’t Jason Rudd, that is"
318,I shall have to go to Miss Marple and get briefed on local matters
319,"It’s very kind, Mrs. Jameson, very kind of you indeed"
320,In fact I think I’d rather have some of the old numbers
321,"Well, here you are then"
322,Now it’s too heavy for you to carry
323,"She’s all right, Mrs. Jameson"
324,"In that case, dear, you might just run along with Miss Marple here, and carry these magazines for her"
325,"How kind people were, especially when they’d known you practically all their lives"
326,Otherwise the shop remained much as before
327,It turned you out with a nice
328,quote
329,"“Doing your homework, I see,”"
330,"“Inspector Craddock, how very nice to see you. And how kind to spare time to come and see me. Would you like a cup of coffee, or possibly a glass of sherry?”"
331,"“A glass of sherry would be splendid,”"
332,"“Rather too many ideas,”"
333,"“I’m not often shocked, you know, but this does shock me a little.”"
334,"“What, the private lives of film stars?”"
335,"“Oh no,”"
336,"“I mean the way they’re written about. I’m rather old-fashioned, you know, and I feel that that really shouldn’t be allowed.”"
337,"“It’s news,”"
338,“It makes me sometimes very angry. I expect you think it’s silly of me reading all these. But one does so badly want to be in things and of course sitting here in the house I can’t really know as much about things as I would like to.”
339,"“That’s just what I thought,”"
340,"“But, my dear boy, excuse me, would your superiors really approve of that?”"
341,"“I don’t see why not,”"
342,"“They are often the obvious suspects,”"
343,"“I couldn’t agree with you more,”"
344,"“But which husband, my dear boy, are you referring to?”"
345,“Which one do you think?”
346,“Jason Rudd?”
347,“Ah!”
348,"“That would seem almost certain, wouldn’t it?”"
349,"“And so,”"
350,"“It’s odd that you should think of that,”"
351,"“Well,”"
352,"“So when she got—tired of them,”"
353,"“Probably,”"
354,"“Children feel things, you know,”"
355,"“Yes. But all the same, isn’t it rather far-fetched to think that—well, what exactly do you think?”"
356,"“I haven’t got as far as that,”"
357,"“Oh, I don’t want to bother you in anyway, or even to suggest that my little idea’s worthwhile"
358,quote
359,"“A lot of secretaries and employees are in love with their employers’ husbands,”"
360,"“but very, very few of them try to poison them.”"
361,“Plenty of interesting possibilities. But I’d still like to know a little more about the children.”
362,"“You’ve got quite a bee in your bonnet about that, haven’t you?”"
363,quote
364,"""I've been behaving disgracefully. I do apologize. I just let myself go to pieces after this awful thing. I could have snapped out of it but I didn’t. I’m ashamed of myself."""
365,"""Well, everyone was upset. I’d no business to make out it was worse for me than anyone else."""
366,"""Yes, you're very perceptive. Yes, I had."""
367,"""I’m a coward,"""
368,"""Because it was my glass—my drink—that had been tampered with. It was just a mistake that that poor stupid woman got it. That’s what’s so horrible and so tragic. Besides—"""
369,"""Jason says I must tell you all about it."""
370,"""Darling Jinks! Does he think I’m a complete fool?"""
371,"""You haven’t told me yet, Miss Gregg, why you should think anyone wanted to kill you."""
372,"""It was on my dressing table when I came back from the bath."""
373,"""Not necessarily. Someone could have climbed up the balcony outside my window and pushed it through there. I think they meant it to frighten me still more, but actually it didn’t. I just felt furiously angry and sent word to you to come and see me."""
374,"""Possibly a rather unexpected result for whoever sent it. Is this the first kind of message like that you’ve had?"""
375,"""No, it isn’t."""
376,"""Will you tell me about any other?"""
377,"""It was three weeks ago, when we first came here. It came to the studio, not here. It was quite ridiculous. It was just a message. Not typewritten that time. In capital letters. It said, ‘Prepare to die.’"""
378,"""It was so silly,"""
379,"""Did you tell anyone about it, Miss Gregg?"""
380,"""No, I never said a word to anyone. As a matter of fact, we were having a bit of worry at the moment about the scene we were shooting. I just couldn’t have thought of anything but that at the moment. Anyway, as I say, I thought it was either a silly joke or one of those religious cranks who write and disapprove of playacting and things like that."""
381,was there another?”
382,"as far as I remember, that I crumpled it up and shoved it into the pocket of it. But it’s not there now. It probably fell out.”"
383,"Miss Gregg, it couldn’t have been anybody. It could possibly have been one of quite a lot of people. It could be someone quite humble, a dresser, an electrician, a servant; or it could be someone among the ranks of your friends, or so-called friends. But you must have some idea. Some name, more than one name, perhaps, to suggest.”"
384,I do. I can’t see why you don’t believe me.”
385,”
386,""""
387,"do you think?"""
388,"clearly, she didn't want to be overheard—"""
389,""""
390,quote
391,""" said Mr. Jethroe."
392,"it's you. What are you doing here?"""
393,"Detective-Inspector Craddock?"""
394,"perhaps, an international one."""
395,"perhaps, would be a better word."""
396,"haven't they? Hinting that the killer, whoever he was, was out to get Marina Gregg and got some wretched local woman by mistake. Is that true or is it a bit of publicity for their film?"""
397,"Miss Bence."""
398,"let's do that. My car's just up the street."""
399,"but they rent me a bit of space. Parking a car is one of the big headaches in London, as you probably know only too well, though I don't suppose you deal with traffic, do you?"""
400,"that's not one of my troubles."""
401,"stranger,"""
402,"I understand."""
403,"but this time I was just taking photographs of the fête, and afterwards a few shots of special people being greeted by Marina Gregg and Jason Rudd. Local notabilities or other personalities. That sort of thing."""
404,quote
405,I understand?”
406,"of course, that you answered some questions at the time as to whether you’d seen anything unusual, anything that might be helpful. They were general questions.”"
407,I think. You had a good view of Marina Gregg from where you were standing?”
408,"yes. I remember the mayor all right. He had on his chain and his robes of office. I got one of him coming up the stairs—a close-up—rather a cruel profile, and then I got him shaking hands with Marina.”"
409,about then.”
410,"as a matter of fact. You must have the habit of watching people’s faces very closely, waiting for certain expressions, certain propitious moments.”"
411,but it’s been described rather differently.”
412,” said Margot Bence thoughtfully.”
413,"” said Margot Bence, “but if there had been it might have cracked.”"
414,"” she said as she emerged again, “one never can find things when one wants them. I’ve got it now though.”"
415,quote
416,"""“You can’t blame her for that,”"
417,"”“I don’t blame her for wanting a child of her own, no! But what about us? She took us away from our own parents, from the place where we belonged. My mother sold me for a mess of pottage, if you like, but she didn’t sell me for advantage to herself. She sold me because she was a damn’ silly woman who thought I’d get ‘advantages’ and ‘education’ and have a wonderful life. She thought she was doing the best for me. Best for me? If she only knew.”"
418,"”“No, I’m not bitter now. I’ve got over that. I’m bitter because I’m remembering, because I’ve gone back to those days. We were all pretty bitter.”"
419,”“Let them believe that they’re loved and wanted and then show them that it’s all a sham.”
420,”“What did you mean when you said you didn’t ask me that?”
421,"”“I asked you if you tried to kill her. You replied that you didn’t kill her. That’s true enough, but someone died, someone was killed.”"
422,”“I didn’t try to poison Marina and I didn’t poison Mrs. Badcock.”
423,"”“Among so many people it might be, mightn’t it, the black-haired robot of a secretary, the elegant Hailey Preston, servants, maids, a masseur, the hairdresser, someone at the studios, so many people—and one of them mightn’t be what he or she pretended to be.”"
424,"”“Relax, Inspector,” she said. “I’m only teasing you. Somebody’s out for Marina’s blood, but who it is I’ve no idea. Really. I’ve no idea at all.”"
425,quote
426,"“You’ve got a handsome husband, my dear. A very handsome husband.”"
427,“I said you were all right.”
428,“All right indeed! That’s a nice lukewarm way of talking.”
429,"“And then she said ‘You must take care of your husband, my dear. Be sure you feed him properly. Men need plenty of good meat meals, well cooked.’”"
430,"“Hear, hear!”"
431,"“And she told me to be sure and prepare fresh food for you and not to buy ready-made pies and things and slip them in the oven to warm up. Not that I do that often,”"
432,"“You can’t do it too seldom for me,”"
433,"“So long as you notice what you eat,”"
434,“And aren’t so taken up with those strato-cruisers and things you’re always building. And don’t tell me you bought that set as a Christmas present for your nephew Michael. You bought it so that you could play with it yourself.”
435,"“He’s not quite old enough for it yet,”"
436,“And I suppose you’re going on dithering about with it all the evening. What about some music? Did you get that new record you were talking about?”
437,"“That’s the loud one with the battle, isn’t it?”"
438,“Our Mrs. Hartwell won’t half like that! Neighbours! I’m fed up with neighbours. Always grousing and complaining. I don’t know which is the worst. The Hartwells or the Barnabys. The Hartwells start rapping on the wall as early as twenty to eleven sometimes. It’s a bit thick! After all even the telly and the BBC go on later than that. Why shouldn’t we have a bit of music if we like? And always asking us to turn it down low.”
439,"“You can’t turn these things down low,”"
440,"“I tell you what, Jim. I’m fed up with this place.”"
441,"“You didn’t mind your neighbours up in Huddersfield,”"
442,"“It wasn’t the same there,”"
443,"“So long as you notice what you eat,”"
444,“And aren’t so taken up with those strato-cruisers and things you’re always
445,quote
446,"""It's exciting in a way,"""
447,"""And yet—it isn’t…."""
448,"""True enough,"""
449,"""You know,"""
450,"""I’ve been thinking."""
451,"""For goodness’ sake, what was funny?"""
452,"""I’m almost sure she did it on purpose."""
453,"""On a brand-new dress? I don’t believe it."""
454,"""I wonder now,"""
455,"""You wouldn’t—"""
456,"""Mind what?"""
457,"""I hadn’t thought of that,"""
458,"""I can’t see that it really matters,"""
459,"""It’s a lovely bright shade of blue, and really expensive stuff."""
460,"""About that funny business,"""
461,"""Is he the Italian butler?"""
462,"""You know,"""
463,"""I think,"""
464,"""I think,"""
465,"""I wonder,"""
466,"""What have you got in mind exactly?"""
467,"""I’m afraid I’ll have to put them in rather sketchily,"""
468,"""No, of course it isn’t,"""
469,"""Possibility One,"""
470,"""The person who saw it didn’t realise what they had seen."""
471,"""And the second possibility?"""
472,"""It seems to me nowadays,"""
473,"quote"""
474,"""“that it would be quite possible, audacious but possible, for someone to pick up that glass which as soon as it was in his or her hand, of course, would be assumed to be his or her own drink and to add whatever was added quite openly. In that case, you see, people wouldn’t think twice of it.”"
475,"""“No,”"
476,"""“it would be a gamble, a risk—but it could happen. And then,” she went on, “there’s the third possibility.”"
477,"""“Somebody saw what happened, and has held their tongue deliberately.”"
478,"""“If so,”"
479,"""“it’s a very dangerous thing to do.”"
480,"""“No,”"
481,"""“I have, at the moment, insufficient grounds. Unless,” she added carefully, “someone else gets killed.”"
