number,quote
37,"""I presume, sir, that it was not merely for the purpose of examining my skull that you have done me the honour to"
38,"""Indeed, sir! May I inquire who has the honour to be the first?"""
39,"""Then had you not better consult him?"""
40,"""Just a little,"""
41,"""I think, Dr. Mortimer, you would do"
42,quote
43,"It chanced that some little time later Hugo left his guests to carry food and drink--with other worse things, perchance--to his captive,"
44,"Then, as it would seem, he became as one that hath a devil, for, rushing down the stairs into the dining-hall, he sprang upon the great table, flagons and trenchers flying before him, and he cried aloud before all the company that he would that very night render his body and soul to the Powers of Evil if he might but overtake the wench."
45,"And while the revellers stood aghast at the fury of the man, one more wicked or, it may be, more drunken than the rest, cried out that they should put the hounds upon her."
46,"Whereat Hugo ran from the house, crying to his grooms that they should saddle his mare and unkennel the pack, and giving the hounds a kerchief of the maid's, he swung them to the line, and so off full cry in the moonlight over the moor."
47,"Now, for some space the revellers stood agape, unable to understand all that had been done in such haste."
48,"Everything was now in an uproar, some calling for their pistols, some for their horses, and some for another flask of wine."
49,"But at length some sense came back to their crazed minds, and the whole of them, thirteen in number, took horse and started in pursuit."
50,"They had gone a mile or two when they passed one of the night shepherds upon the moorlands, and they cried to him to know if he had seen the hunt."
51,But the drunken squires cursed the shepherd and rode onward.
52,"Then the revellers rode close together, for a great fear was on them, but they still followed over the moor, though each, had he been alone, would have been right glad to have turned his horse's head."
53,They came at last upon the hounds.
54,"These, though known for their valour and their breed, were whimpering in a cluster at the head of a deep dip or goyal, as we call it, upon the moor,"
55,quote
56,"""The facts of the case are simple. Sir Charles Baskerville was in the habit every night before going to bed of walking down the famous Yew Alley of Baskerville Hall. The evidence of the Barrymores shows that this had been his custom. On the 4th of May Sir Charles had declared his intention of starting next day for London, and had ordered Barrymore to prepare his luggage. That night he went out as usual for his nocturnal walk, in the course of which he was in the habit of smoking a cigar. He never returned. At twelve o'clock Barrymore, finding the hall door still open, became alarmed, and, lighting a lantern, went in search of his master. The day had been wet, and Sir Charles's footmarks were easily traced down the Alley. Half-way down this walk there is a gate which leads out on to the moor. There were indications that Sir Charles had stood for some little time here. He then proceeded down the Alley, and it was at the far end of it that his body was discovered. One fact which has not been explained is the statement of Barrymore that his master's footprints altered their character from the time that he passed the moor-gate, and that he appeared from thence onward to have been walking upon his toes. One Murphy, a gipsy horse-dealer, was on the moor at no great distance at the time, but he appears by his own confession to have been the worse for drink. He declares that he heard cries, but is unable to state from what direction they came. No signs of violence were to be discovered upon Sir Charles's person, and though the doctor's evidence pointed to an almost incredible facial distortion--so great that Dr. Mortimer refused at first to believe that it was indeed his friend and patient who lay before him--it was explained that that is a symptom which is not unusual in cases of dyspnoea and death from cardiac exhaustion. This explanation was borne out by the post-mortem examination, which showed long-standing organic disease, and the coroner's jury returned a verdict in accordance with the medical evidence. It is well that this is so, for it is obviously of the utmost importance that Sir Charles's heir should settle at the Hall and continue the good work which has been so sadly interrupted. Had the prosaic finding of the coroner not finally put an end to the romantic stories which have been whispered in connection with the affair, it"
57,quote
58,and his voice sank almost to a whisper as he answered:--
59,"they were the footprints of a gigantic hound!"""
60,dry glitter which shot from them when he was keenly interested.
61,"but this was no sheep-dog."""
62,"twelve feet high and impenetrable. The walk in the centre is about eight feet across."""
63,"there is a strip of grass about six feet broad on either side."""
64,"the wicket-gate which leads on to the moor."""
65,"tell me, Dr. Mortimer--and this is important--the marks which you saw were on the path and not on the grass?"""
66,"quote"""
67,"""You put the matter more flippantly, Mr. Holmes, than you would probably do if you were brought into personal contact with these things. Your advice, then, as I understand it, is that the young man will be as safe in Devonshire as in London. He comes in fifty minutes. What would you recommend?"""
68,"sir, that you take a cab, call off your spaniel who is scratching at my front door, and proceed to Waterloo to meet Sir Henry Baskerville."""
69,"Dr. Mortimer, I will be much obliged to you if you will call upon me here, and it will be of help to me in my plans for the future if you will bring Sir Henry Baskerville with you."""
70,"Mr. Holmes."" He scribbled the appointment on his shirtcuff and hurried off in his strange, peering, absent-minded fashion. Holmes stopped him at the head of the stair."
71,"Dr. Mortimer. You say that before Sir Charles Baskerville's death several people saw this apparition upon the moor?"""
72,"Watson?"""
73,"my dear fellow, it is at the hour of action that I turn to you for aid. But this is splendid, really unique from some points of view. When you pass Bradley's, would you ask him to send up a pound of the strongest shag tobacco? Thank you. It would be as well if you could make it convenient not to return before evening. Then I should be very glad to compare impressions as to this most interesting problem which has been submitted to us this morning."""
74,"constructed alternative theories, balanced one against the other, and made up his mind as to which points were essential"
75,quote
76,"""This is Sir Henry Baskerville,"""
77,"""Why, yes,"""
78,"""and the strange thing is, Mr. Sherlock Holmes, that if my friend here had not proposed coming round to you this morning I should have come on my own account. I understand that you think out little puzzles, and I've had one this morning which wants more thinking out than I am able to give it."""
79,"""Pray take a seat, Sir Henry. Do I understand you to say that you have yourself had some remarkable experience since you arrived in London?"""
80,"""Nothing of much importance, Mr. Holmes. Only a joke, as like as not. It was this letter, if you can call it a letter, which reached me this morning."""
81,"""Who knew that you were going to the Northumberland Hotel?"""
82,"""No one could have known. We only decided after I met Dr. Mortimer."""
83,"""But Dr. Mortimer was no doubt already stopping there?"""
84,"""Hum! Someone seems to be very deeply interested in your movements."""
85,"""Now,"" said Sir Henry Baskerville, ""perhaps you will tell me, Mr. Holmes, what in thunder is the meaning of that, and who it is that takes so much interest in my affairs?"""
86,"""What do you make of it, Dr. Mortimer? You must allow that there is nothing supernatural about this, at any rate?"""
87,"""What business?"" asked Sir Henry sharply. ""It seems to me that all you gentlemen know a great deal more than I do about my own affairs."""
88,"""You shall share our knowledge before you leave this room, Sir Henry. I promise you that,"" said Sherlock Holmes. ""We will confine ourselves for the present with your permission to this very interesting document, which must have been put together and posted yesterday evening. Have you yesterday's Times, Watson?"""
89,"""Might I trouble you for it--the inside page, please, with the leading articles?"" He glanced swiftly over it, running his eyes up and down the columns. ""Capital article this on free trade. Permit me to give you an extract from it."
90,"""'You may be cajoled into imagining that your own special trade or your own industry will be encouraged by a protective tariff, but it stands to reason that such legislation must in the long"
91,quote
92,"""How in the world can you say that?"""
93,"""If you examine it carefully you will see that both the pen and the ink have given the writer trouble."""
94,"""The pen has spluttered twice in a single word, and has run dry three times in a short address, showing that there was very little ink in the bottle."""
95,"""Now, a private pen or ink-bottle is seldom allowed to be in such a state, and the combination of the two must be quite rare."""
96,"""But you know the hotel ink and the hotel pen, where it is rare to get anything else."""
97,"""Yes, I have very little hesitation in saying that could we examine the waste-paper baskets of the hotels around Charing Cross until we found the remains of the mutilated Times leader we could lay our hands straight upon the person who sent this singular message."""
98,"""Halloa! Halloa! What's this?"""
99,"""Well?"""
100,"""Nothing,"" said he, throwing it down."""
101,"""It is a blank half-sheet of paper, without even a water-mark upon it."""
102,"""I think we have drawn as much as we can from this curious letter; and now, Sir Henry, has anything else of interest happened to you since you have been in London?"""
103,"""Why, no, Mr. Holmes. I think not."""
104,"""You have not observed anyone follow or watch you?"""
105,"""I seem to have walked right into the thick of a dime novel."""
106,"""Why in thunder should anyone follow or watch me?"""
107,"""We are coming to that."""
108,"""You have nothing else to report to us before we go into this matter?"""
109,"""Well, it depends upon what you think worth reporting."""
110,"""I think anything out of the ordinary routine of life well worth reporting."""
111,"""I don't know much of British life yet, for I have spent nearly all my time in the States and in Canada."""
112,"""You have lost one of your boots?"""
113,"""My dear sir,"" cried Dr. Mortimer, ""it is only mislaid. You will find it when you return to the hotel."""
114,"""Well, he asked me for anything outside the ordinary routine."""
115,"""Exactly."""
116,""""
117,quote
118,"""There now! Was ever such bad luck and such bad management, too? Watson, Watson, if you are an honest man you will record this also and set it against my successes!"""
119,"""Who was the man?"""
120,"""I have not an idea."""
121,"""A spy?"""
122,"""Well, it was evident from what we have heard that Baskerville has been very closely shadowed by someone since he has been in town. How else could it be known so quickly that it was the Northumberland Hotel which he had chosen? If they had followed him the first day I argued that they would follow him also the second. You may have observed that I twice strolled over to the window while Dr. Mortimer was reading his legend."""
123,"""I was looking out for loiterers in the street, but I saw none. We are dealing with a clever man, Watson. This matter cuts very deep, and though I have not finally made up my mind whether it is a benevolent or a malevolent agency which is in touch with us, I am conscious always of power and design. When our friends left I at once followed them in the hopes of marking down their invisible attendant. So wily was he that he had not trusted himself upon foot, but he had availed himself of a cab so that he could loiter behind or dash past them and so escape their notice. His method had the additional advantage that if they were to take a cab he was all ready to follow them. It has, however, one obvious disadvantage."""
124,"""It puts him in the power of the cabman."""
125,"""What a pity we did not get the number!"""
126,"""My dear Watson, clumsy as I have been, you surely do not seriously imagine that I neglected to get the number? No. 2704 is our man. But that is no use to us for the moment."""
127,"""On observing the cab I should have instantly turned and walked in the other direction. I should then at my leisure have hired a second cab and followed the first at a respectful distance, or, better still, have driven to the Northumberland Hotel and waited there. When our unknown had followed Baskerville home we should have had the opportunity of playing his own game upon himself and seeing where he made for. As it is, by an indiscreet eagerness, which was taken advantage of"
128,quote
129,"""Seems to me they are playing me for a sucker in this hotel,"" he"
130,if that chap can't find my
131,
132,"but they've got a bit over the mark this time."""
133,"""Still looking for your boot?"""
134,"""Yes, sir, and mean to find it."""
135,"""But, surely, you said that it was a new brown boot?"""
136,"""So it was, sir. And now it's an old black one."""
137,"""What! you don't mean to say--?"""
138,"""That's just what I do mean to say. I only had three pairs in the"
139,"the old black, and the patent leathers, which I"
140,and to-day
141,"have you got it? Speak out,"
142,"and don't stand staring!"""
143,"""Well, either that boot comes back before sundown or I'll see the"
144,"""It shall be found, sir--I promise you that if you will have a little"
145,"""Mind it is, for it's the last thing of mine that I'll lose in this"
146,"well, Mr. Holmes, you'll excuse my troubling"
147,"""I think it's well worth troubling about."""
148,"""Why, you look very serious over it."""
149,"""How do you explain it?"""
150,"""I just don't attempt to explain it. It seems the very maddest,"
151,"""The queerest perhaps--"" said Holmes, thoughtfully."
152,"""What do you make of it yourself?"""
153,"""Well, I don't profess to understand it yet. This case of yours is"
154,Sir Henry. When taken in conjunction with your uncle's
155,"as it will do, I will direct how you shall act. I suppose that by Saturday all might be ready?"""
156,"unless you hear to the contrary, we shall meet at the 10.30 train from Paddington."""
157,"nor could any inquiry clear it up. Another item had been added to that constant and apparently purposeless series of small mysteries which had succeeded each other so rapidly. Setting aside the whole grim story of Sir Charles's death, we had a line of inexplicable incidents all within the limits of two days, which included the receipt of the printed letter, the black-bearded spy in the hansom, the loss of the new brown boot, the loss of the old black boot, and now the return of the new brown boot. Holmes sat in silence in the cab as we drove back to Baker Street, and I knew from his drawn brows and keen face that his mind, like my own, was busy in endeavouring to frame some scheme into which all these strange and apparently disconnected episodes could be fitted. All afternoon and late into the evening he sat lost in tobacco and thought."
158,Watson. There is nothing more stimulating than a case where everything goes against you. We must cast round for another scent.
159,"however, for the door opened and a rough-looking fellow entered who was evidently the man himself."
160,""" said he. ""I've driven my cab this seven years and never a word of complaint"
161,quote
162,"By no means. You could not make a greater mistake. If they are innocent it would be a cruel injustice, and if they are guilty we should be giving up all chance of bringing it home to them. No, no, we will preserve them upon our list of suspects."
163,"Most certainly. Keep your revolver near you night and day, and never relax your precautions."
164,"It was imprudent, all the same,"" he added as the train began to glide down the platform. ""I beg, Sir Henry, that you will not go about alone. Some great misfortune will befall you if you do. Did you get your other boot?"
165,"Well, good-bye,"" he added as the train began to glide down the platform. ""Bear in mind, Sir Henry, one of the phrases in that queer old legend which Dr. Mortimer has read to us, and avoid the moor in those hours of darkness when the powers of evil are exalted."
166,"since the text does not explicitly mention any dialogue lines spoken by the character Holmes, I will only output the following line, as it is not spoken by Holmes:"
167,quote
168,
169,formatted as CSV:
170,quote
171,quote
172,","
173,","
174,","
175,","
176,","
177,","
178,","
179,"""It is useless for us to pretend that we do not know you, Dr. Watson,"""
180,"""The records of your detective have reached us here, and you could not celebrate him without being known yourself. When Mortimer told me your name he could not deny your identity. If you are here, then it follows that Mr. Sherlock Holmes is interesting himself in the matter, and I am naturally curious to know what view he may take."""
181,"""May I ask if he is going to honour us with a visit himself?"""
182,"""What a pity! He might throw some light on that which is so dark to us. But as to your own researches, if there is any possible way in which I can be of service to you I trust that you will command me. If I had any indication of the nature of your suspicions or how you propose to investigate the case, I might perhaps even now give you some aid or advice."""
183,"""Excellent! You are perfectly right to be wary and discreet. I am justly reproved for what I feel was an unjustifiable intrusion, and I promise you that I will not mention the matter again."""
184,quote
185,Did the boy deliver it into your own hands?
186,"No; I was in the box-room at the time, and my wife brought it up to me."
187,quote
188,"""I believe that he would do exactly what you now suggest,"" said I. ""He would follow Barrymore and see what he did."""
189,quote
190,"""I don't say now that he isn't a crazy man,"""
191,"""Did he give any explanation of his conduct?"""
192,"""His sister is everything in his life, he says. That is natural enough, and I am glad that he should understand her value."""
193,"""They have always been together, and according to his account he has been a very lonely man with only her as a companion, so that the thought of losing her was really terrible to him."""
194,"""He had not understood, he said, that I was becoming attached to her, but when he saw with his own eyes that it was really so, and that she might be taken away from him, it gave him such a shock that for a time he was not responsible for what he said or did."""
195,"""He would withdraw all opposition upon his part if I would promise for three months to let the matter rest and to be content with cultivating the lady's friendship during that time without claiming her love."""
196,"""This I promised, and so the matter rests."""
197,"""I have said 'by one night's work,' but, in truth, it was by two nights' work, for on the first we drew entirely blank."""
198,"""I sat up with Sir Henry in his rooms until nearly three o'clock in the morning, but no sound of any sort did we hear except the chiming clock upon the stairs."""
199,"""It was a most melancholy vigil, and ended by each of us falling asleep in our chairs."""
200,"""Fortunately we were not discouraged, and we determined to try again."""
201,"""We had arranged no plan of campaign, but the baronet is a man to whom the most direct way is always the most natural."""
202,"""He walked into the room, and as he did so Barrymore sprang up from the window with a sharp hiss of his breath and stood, livid and trembling, before us."""
203,"""What are you doing here, Barrymore?"""
204,"""On the second floor?"""
205,"""Look here, Barrymore, we have made up our minds to have the truth out of you, so it will save you trouble to tell it sooner rather than later. Come, now! No lies! What were you doing at that window?"""
206,"""And why were you holding a candle to the window?"""
207,""""
208,quote
209,"""I will come,"""
210,""""
211,"as the fellow may put out his light and be off."""
212,"as the fellow may put out his light and be off."""
213,"Barrymore?"""
214,"Barrymore?"""
215,"sir. If I must I must."""
216,"sir. If I must I must."""
217,quote
218,"""You'll be all right to-morrow."""
219,"""Shall we turn back?"""
220,"""No, by thunder; we have come out to get our man, and we will do it."
221,"""We after the convict, and a hell-hound, as likely as not, after us."
222,"""Come on! We'll see it through if all the fiends of the pit were loose"
223,"""Wait here. He must be near his light. Let us see if we can get a"
224,"""The words were hardly out of my mouth when we both saw him."
225,"""Something had evidently aroused his suspicions."
226,"""I sprang forward therefore, and Sir Henry did the same."
227,"""At the same moment the convict screamed out a curse at us and hurled a rock"
228,"""A lucky long shot of my revolver might have crippled him, but I had brought"
229,"""We rushed over the brow of the hill, and there was our man running with great"
230,"""We saw him for a long time in the moonlight until he was only a small speck"
231,"""We ran and ran until we were completely blown, but the space between us grew ever"
232,"""And it was at this moment that there occurred a most strange and unexpected thing."
233,"""Do not think that it was a delusion, Holmes. I assure you that I have never in my life"
234,"""As far as I could judge, the figure was that of a tall, thin man."
235,"""This man was far from the place where the latter had disappeared."
236,"""With a cry of surprise I pointed him out to the baronet, but in the instant"
237,"""I wished to go in that direction and to search the tor, but it was"
238,"""The baronet's nerves were still quivering from that cry, which recalled the dark story"
239,"""Well, perhaps his explanation may be the right one, but I should like to have some further proof of it."
240,"""To-day we mean to communicate to the Princetown people where they should look for their"
241,"""Such are the adventures of last night, and you must acknowledge, my dear Holmes, that I have done you"
242,"""Perhaps in my next I may be able to throw some light upon this also."
243,"""Best of all would it"
244,quote
245,And have I not cause for such a feeling? Consider the long sequence of incidents which have all pointed to some sinister influence which is at work around us.
246,"It is incredible, impossible, that it should really be outside the ordinary laws of nature."
247,"Stapleton may fall in with such a superstition, and Mortimer also; but if I have one quality upon earth it is common-sense, and nothing will persuade me to believe in such a thing."
248,"To do so would be to descend to the level of these poor peasants, who are not content with a mere fiend dog but must needs describe him with hell-fire shooting from his mouth and eyes."
249,"Holmes would not listen to such fancies, and I am his agent."
250,Suppose that there were really some huge hound loose upon it; that would go far to explain everything.
251,"But where could such a hound lie concealed, where did it get its food, where did it come from, how was it that no one saw it by day?"
252,"And always, apart from the hound, there is the fact of the human agency in London, the man in the cab, and the letter which warned Sir Henry against the moor."
253,"This at least was real, but it might have been the work of a protecting friend as easily as of an enemy."
254,"Where is that friend or enemy now? Has he remained in London, or has he followed us down here?"
255,Could he--could he be the stranger whom I saw upon the tor?
256,"It is true that I have had only the one glance at him, and yet there are some things to which I am ready to swear."
257,"He is no one whom I have seen down here, and I have now met all the neighbours."
258,"Barrymore it might possibly have been, but we had left him behind us, and I am certain that he could not have followed us."
259,We have never shaken him off.
260,"If I could lay my hands upon that man, then at last we might find ourselves at the end of all our difficulties."
261,My first impulse was to tell Sir Henry all my plans.
262,My second and wisest one is to play my own game and speak as little as possible to anyone.
263,He is silent and distrait
264,quote
265,"no"""
266,quote
267,quote
268,quote
269,quote
270,quote
271,"and that is myself."""
272,quote
273,"and that is myself."""
274,quote
275,"and that is myself."""
276,quote
277,"and that is myself."""
278,quote
279,"and that is myself."""
280,quote
281,"and that is myself."""
282,quote
283,"and that is myself."""
284,quote
285,"and that is myself."""
286,quote
287,"and that is myself."""
288,quote
289,"and that is myself."""
290,quote
291,"and that is myself."""
292,quote
293,"There's foul play somewhere, and there's black villainy brewing, to that I'll swear! Very glad I should be, sir, to see Sir Henry on his way back to London again!"
294,"Look at Sir Charles's death! That was bad enough, for all that the coroner said. Look at the noises on the moor at night. There's not a man would cross it after sundown if he was paid for it. Look at this stranger hiding out yonder, and watching and waiting! What's he waiting for? What does it mean? It means no good to anyone of the name of Baskerville, and very glad I shall be to be quit of it all on the day that Sir Henry's new servants are ready to take over the Hall."
295,"But about this stranger,"" said I. ""Can you tell me anything about him? What did Selden say? Did he find out where he hid, or what he was doing?"
296,"He saw him once or twice, but he is a deep one, and gives nothing away. At first he thought that he was the police, but soon he found that he had some lay of his own. A kind of gentleman he was, as far as he could see, but what he was doing he could not make out."
297,And where did he say that he lived?
298,Among the old houses on the hillside--the stone huts where the old folk used to live.
299,But how about his food?
300,Selden found out that he has got a lad who works for him and brings him all he needs. I dare say he goes to Coombe Tracey for what he wants.
301,"Very good, Barrymore. We may talk further of this some other time."
302,"When the butler had gone I walked over to the black window, and I looked through a blurred pane at the driving clouds and at the tossing outline of the wind-swept trees. It is a wild night indoors, and what must it be in a stone hut upon the moor. What passion of hatred can it be which leads a man to lurk in such a place at such a time! And what deep and earnest purpose can he have which calls for such a trial! There, in that hut upon the moor, seems to lie the very centre of that problem which has vexed me so sorely. I swear that"
303,quote
304,quote
305,"""How so?"""
306,"""Some poaching case, no doubt?"""
307,"""Ha, ha, my boy, a very much more important matter than that! What about the convict on the moor?"""
308,"""You don't mean that you know where he is?"""
309,"""I may not know exactly where he is, but I am quite sure that I could help the police to lay their hands on him. Has it never struck you that the way to catch that man was to find out where he got his food, and so trace it to him?"""
310,"""No doubt,""Dr. Watson,""but how do you know that he is anywhere upon the moor?"""
311,"""I know it because I have seen with my own eyes the messenger who takes him his food."""
312,"""You'll be surprised to hear that his food is taken to him by a child. I see him every day through my telescope upon the roof. He passes along the same path at the same hour, and to whom should he be going except to the convict?"""
313,"""I should say that it was much more likely that it was the son of one of the moorland shepherds taking out his father's dinner."""
314,"""Indeed, sir!""Dr. Watson,""Do you see that Black Tor over yonder? Well, do you see the low hill beyond with the thornbush upon it? It is the stoniest part of the whole moor. Is that a place where a shepherd would be likely to take his station? Your suggestion, sir, is a most absurd one."""
315,"""You may be sure, sir, that I have very good grounds before I come to an opinion. I have seen the boy again and again with his bundle."""
316,"""Come, sir, come!""Dr. Watson,""Quick, Dr. Watson, quick, before he passes over the hill!"""
317,"""Well! Am I right?"""
318,"""Certainly, there is a boy who seems to have some secret errand."""
319,"""And what the errand is even a county constable could guess. But not one word shall they have from me, and I bind you to secrecy also, Dr. Watson. Not a word! You understand!"""
320,"""Just as you wish."""
321,"""They have treated me shamefully--shamefully. When the"
322,quote
323,"""It is a lovely evening, my dear Watson,"""
324,"""Come out,"""
325,"""The old gentleman with the telescope, no doubt. I could not make it"
326,"""Well done! Our researches have evidently been running on parallel"
327,and when we unite our results I expect we shall have a fairly
328,"""That was what I wished you to think."""
329,"""My dear fellow, you have been invaluable to me in this as in many"
330,and I beg that you will forgive me if I have seemed to
331,"""In truth, it was partly for your own sake that I did it, and it was"
332,"""For you to know could not have helped us, and might possibly have"
333,or
334,and
335,"""Here are your reports, my dear fellow, and very well thumbed, I"
336,and they are only delayed
337,quote
338,"""That's better,"" said he, seeing the shadow rise from my face."
339,"""And now tell me the result of your visit to Mrs. Laura Lyons--it was not"
340,"""In fact, if you had not gone to-day it is exceedingly probable that I"
341,"""This is most important,"" said he when I had concluded."
342,"""There can be no doubt about the matter. They meet, they write, there"
343,"""I am giving you some information now, in return for all that you have given"
344,"""Sir Henry's falling in love could do no harm to anyone except Sir"
345,"""I repeat that the lady is his wife and not his sister."""
346,"""But why this elaborate deception?"""
347,"""Because he foresaw that she would be very much more useful to him"
348,"""It is he, then, who is our enemy--it is he who dogged us in London?"""
349,"""So I read the riddle."""
350,"""And the warning--it must have come from her!"""
351,"""Because he so far forgot himself as to tell you a true piece of"
352,"""There is but one danger which can threaten us. It is that he"
353,"""But are you sure of this, Holmes? How do you know that the woman is"
354,"""Because he so far forgot himself as to tell you a true piece of"
355,"""If this woman is in truth his wife, where does Mrs. Laura Lyons come"
356,"""That is one of the points upon which your own researches have shed a"
357,"""And when she is undeceived?"""
358,"""Why, then we may find the lady of service. It must be our first duty"
359,"""One last question, Holmes,"" said, as I rose. ""Surely there is no"
360,"""It is murder, Watson--refined, cold-blooded, deliberate murder. Do"
361,"""But are you sure of this, Holmes? How do you know that the woman is"
362,"""Because he so far forgot himself as to tell you a true piece of"
363,"""Hush!"""
364,"""The hound!"" cried Holmes. ""Come, Watson, come! Great heavens, if we"
365,"""He has beaten us, Watson. We are too late."""
366,""""
367,"""Quote"""
368,"""I am more to blame than you, Watson. In order to have my case well rounded and complete, I have thrown away the life of my client. It is the greatest blow which has befallen me in my career. But how could I know--how could I know--that he would risk his life alone upon the moor in the face of all my warnings?"""
369,"""That we should have heard his screams--my God, those screams!--and yet have been unable to save him! Where is this brute of a hound which drove him to his death? It may be lurking among these rocks at this instant. And Stapleton, where is he? He shall answer for this deed."""
370,"""He shall. I will see to that. Uncle and nephew have been murdered--the one frightened to death by the very sight of a beast which he thought to be supernatural, the other driven to his end in his wild flight to escape from it. But now we have to prove the connection between the man and the beast. Save from what we heard, we cannot even swear to the existence of the latter, since Sir Henry has evidently died from the fall. But, by heavens, cunning as he is, the fellow shall be in my power before another day is past!"""
371,"""There will be plenty for us to do to-morrow. To-night we can only perform the last offices to our poor friend."""
372,"""A beard! A beard! The man has a beard!"""
373,"""It is not the baronet--it is--why, it is my neighbour, the convict!"""
374,"""Then the clothes have been the poor devil's death. It is clear enough that the hound has been laid on from some article of Sir Henry's--the boot which was abstracted in the hotel, in all probability--and so ran this man down. There is one very singular thing, however: How came Selden, in the darkness, to know that the hound was on his trail?"""
375,"""To hear a hound upon the moor would not work a hard man like this convict into such a paroxysm of terror that he would risk recapture by screaming wildly for help. By his cries he must have run a long way after he knew the animal was on his track. How did he know?"""
376,"""I"
377,"quote"""
378,"and not legends or rumours. It has not been a satisfactory case."""
379,""""
380,"or it may drive him to desperate measures at once. Like most clever criminals, he may be too confident in his own cleverness and imagine that he has completely deceived us."""
381,"you were born to be a man of action. Your instinct is always to do something energetic. But supposing, for argument's sake, that we had him arrested to-night, what on earth the better off should we be for that? We could prove nothing against him. There's the devilish cunning of it! If he were acting through a human agent we could get some evidence, but if we were to drag this great dog to the light of day it would not help us in putting a rope round the neck of its master."""
382,"and we know also what frightened him; but how are we to get twelve stolid jurymen to know it? What signs are there of a hound? Where are the marks of its fangs? Of course we know that a hound does not bite a dead body and that Sir Charles was dead before ever the brute overtook him. But we have to prove all this, and we are not in a position to do it."""
383,"there was no direct connection between the hound and the man's death. We never saw the hound. We heard it; but we could not prove that it was running upon this man's trail. There is a complete absence of motive. No, my dear fellow; we must reconcile ourselves to the fact that we have no case at present, and that it is worth our while to run any risk in order to establish one"
384,quote
385,"""Well, I'm glad to hear you say so,"""
386,"""Do you see anything there?"""
387,"""Ha, you see it now. My eyes have been trained to examine faces and not their trimmings. It is the first quality of a criminal investigator that he should see through a disguise."""
388,"""With designs upon the succession."""
389,"""Exactly. This chance of the picture has supplied us with one of our most obvious missing links. We have him, Watson, we have him, and I dare swear that before to-morrow night he will be fluttering in our net as helpless as one of his own butterflies. A pin, a cork, and a card, and we add him to the Baker Street collection!"""
390,"""The nets are all in place, and the drag is about to begin. We'll know before the day is out whether we have caught our big, lean-jawed pike, or whether he has got through the meshes."""
391,"""To see Sir Henry. Ah, here he is!"""
392,"""Good morning, Holmes,"" said the baronet. ""You look like a general who is planning a battle with his chief of the staff."""
393,"""That is the exact situation. Watson was asking for orders."""
394,"""And so do I."""
395,"""Very good. You are engaged, as I understand, to dine with our friends the Stapletons to-night."""
396,"""I fear that Watson and I must go to London."""
397,"""My dear fellow, you must trust me implicitly and do exactly what I tell you. You can tell your friends that we should have been happy to have come with you, but that urgent business required us to be in town. We hope very soon to return to Devonshire. Will you remember to give them that message?"""
398,"""There is no alternative, I assure you."""
399,"""When do you desire to go?"""
400,"""Immediately after breakfast. We will drive in to Coombe Tracey, but Watson will leave his things as a pledge that he will come back to you. Watson, you will send a note to Stapleton to tell him that you regret that you cannot come."""
401,"""I have a good mind to go to London with you,"" said the baronet. ""Why should I stay here alone?"""
402,"""Because it"
403,quote
