number,quote
44,"until Bauerstein put it into his head. But, like all specialists, Bauerstein’s got a bee in his bonnet. Poisons are his hobby, so, of course, he sees them everywhere.”"
45,quote
46,I must hurry on.
47,"That's all very well, but how are you going to decide what is important, and what isn't? That always seems the difficulty to me."
48,Y—es—
49,What is that?
50,"I don’t remember,” I said. “And, anyway, I don’t see—”"
51,"As far as I can remember, she didn’t eat much. She was obviously upset, and it had taken her appetite away. That was only natural."
52,You do not see? But it is of the first importance.
53,"You see, that fellow Inglethorp is back?"
54,"That difficulty will not exist long,” pronounced Poirot quietly."
55,Dr. Bauerstein considered it advisable.”
56,"Well, that simplifies matters for us.”"
57,"What have you, my friend?” he cried, “that you remain there like—how do you say it?—ah, yes, the stuck pig?”"
58,I explained that I was afraid of obliterating any footmarks.
59,"En voilà une table!” cried Poirot. “Ah, my friend, one may live in a big house and yet have no comfort.”"
60,quote
61,"""I must confess that I see nothing particularly curious about it."""
62,"""Well,"" I said wearily. ""I suppose someone must have stepped on it."""
63,"""Then,"" I said, ""what do you deduce?"""
64,"""Oh, you,"" I replied hastily."
65,"""Oh, you,"" I replied hastily."
66,"""And the sixth point?"" I asked."
67,quote
68,"it is necessary that I should know every detail of that quarrel as fully as possible. Do not think you are betraying your mistress's secrets. Your mistress lies dead, and it is necessary that we should know all—if we are to avenge her. Nothing can bring her back to life, but we do hope, if there has been foul play, to bring the murderer to justice.”"
69,""" said Dorcas fiercely. ""And, naming no names, there’s one in this house that none of us could ever abide! And an ill day it was when first he darkened the threshold."""
70,"sir, but it wasn’t teatime by a long way. Perhaps four o’clock—or it may have been a bit later. Well, sir, as I said, I happened to be passing along, when I heard voices very loud and angry in here. I didn’t exactly mean to listen, but—well, there it is. I stopped. The door was shut, but the mistress was speaking very sharp and clear, and I heard what she said quite plainly. ‘You have lied to me, and deceived me,’ she said. I didn’t hear what Mr. Inglethorp replied. He spoke a good bit lower than she did—but she answered: ‘How dare you? I have kept you and clothed you and fed you! You owe everything to me! And this is how you repay me! By bringing disgrace upon our name!’ Again I didn’t hear what he said, but she went on: ‘Nothing that you can say will make any difference. I see my duty clearly. My mind is made up. You need not think that any fear of publicity, or scandal between husband and wife will deter me.’ Then I thought I heard them coming out, so I went off quickly.”"
71,"yes, sir, whose else’s could it be?"""
72,"what happened next?"""
73,"I came back to the hall; but it was all quiet. At five o’clock, Mrs. Inglethorp rang the bell and told me to bring her a cup of tea—nothing to eat—to the boudoir. She was looking dreadful—so white and upset. ‘Dorcas,’ she says, ‘I’ve had a great shock.’"
74,quote
75,"""Poirot,""I congratulate you! This is a great discovery."""
76,"""Why, that it was the cocoa and not the coffee that was poisoned. That explains everything! Of course, it did not take effect until the early morning, since the cocoa was only drunk in the middle of the night."""
77,"""Of course! That salt on the tray, what else could it have been?"""
78,"""My dear Poirot,""it is not for me to dictate to you. You have a right to your own opinion, just as I have to mine."""
79,"""A most admirable sentiment,"" remarked Poirot, rising briskly to his feet. “Now I have finished with this room. By the way, whose is the smaller desk in the corner?”"
80,"""My dear Poirot,""what on earth is the good of that, now that we know about the cocoa?"""
81,quote
82,"""And, anyway,"""
83,"""as Mrs. Inglethorp took her coffee upstairs with her, I do not see what you expect to find, unless you consider it likely that we shall discover a packet of strychnine on the coffee tray!"""
84,"""Come, come, my friend,"""
85,quote
86,"“Was not that—pardon the question, Mr. Cavendish—rather unfair to her other stepson, Mr. Lawrence Cavendish?”"
87,"“No, I do not think so. You see, under the terms of their father’s will, while John inherited the property, Lawrence, at his stepmother’s death, would come into a considerable sum of money. Mrs. Inglethorp left her money to her elder stepson, knowing that he would have to keep up Styles. It was, to my mind, a very fair and equitable distribution.”"
88,quote
89,"""Hastings, will you? Wells is waiting for me. Oh, here's Monsieur Poirot. He's helping us, you know, Evie."""
90,"""Look after her, Hastings, will you? Wells is waiting for me. Oh, here's Monsieur Poirot. He's helping us, you know, Evie."""
91,quote
92,“Mille tonnerres! And I—who have both the keys in my pocket!”
93,“Impossible!”
94,“En voilà une affaire!”
95,"“Who? That is the question. Why? Ah, if I only knew. When? Since I was here an hour ago. As to the door being locked, it is a very ordinary lock. Probably any other of the doorkeys in this passage would fit it.”"
96,"“See here, it was like this… There was something in that case—some piece of evidence, slight in itself perhaps, but still enough of a clue to connect the murderer with the crime. It was vital to him that it should be destroyed before it was discovered and its significance appreciated. For him to take that risk, the great risk, of coming in here. Finding the case locked, he was obliged to force it, thus betraying his presence. For him to take that risk, it must have been something of great importance.”"
97,"“Ah!” cried Poirot, with a gesture of anger. “That, I do not know! A document of some kind, without doubt, possibly the scrap of paper Dorcas saw in her hand yesterday afternoon.”"
98,"“Miserable animal that I am! I guessed nothing! I have behaved like an imbecile! I should never have left that case here. I should have carried it away with me. Ah, triple pig! And now it is gone. It is destroyed—but is it destroyed? Is there not yet a chance—we must leave no stone unturned—”"
99,“Mille tonnerres!”
100,quote
101,"“That was very ingenious,”"
102,“I must confess that the conclusions I drew from those few scribbled words were quite erroneous.”
103,"“You gave too much rein to your imagination. Imagination is a good servant, and a bad master. The simplest explanation is always the most likely.”"
104,“Another point—how did you know that the key of the despatch case had been lost?”
105,"“Yes,”"
106,"“Alfred Inglethorp, without a doubt.”"
107,"“On the contrary,”"
108,"“Oh, come now!”"
109,“I see only one.”
110,“And that?”
111,“That he was not in the house last night.”
112,“ ‘Bad shot!’ as you English say! You have chosen the one point that to my mind tells against him.”
113,“And that?”
114,"“Because if Mr. Inglethorp knew that his wife would be poisoned last night, he would certainly have arranged to be away from the house. His excuse was an obviously trumped up one. That leaves us two possibilities: either he knew what was going to happen or he had a reason of his own for his absence.”"
115,“And that reason?”
116,“Well—”
117,bain’t you?”
118,do the gentlemen from the Hall come here often?”
119,quote
120,
121,quote
122,quote
123,That’s a bargain
124,"my friend,”"
125,"my friend,”"
126,”
127,"in a thousand ingenious ways,”"
128,"in spite of what I heard you say to the detectives, you surely cannot still believe in the possibility of Alfred Inglethorp’s innocence?”"
129,too conclusive.”
130,"so long as the evidence against him was vague and intangible, it was very hard to disprove. But, in his anxiety, the criminal has drawn the net so closely that one cut will set Inglethorp free.”"
131,"there was a man ready to his hand. Everybody was predisposed to believe in Mr. Inglethorp’s guilt. It was a foregone conclusion that he would be suspected; but, to make it a sure thing there must be tangible proof—such as the actual buying of the poison, and that, with a man of the peculiar appearance of Mr. Inglethorp, was not difficult.”"
132,why does he not say where he was at six o’clock on Monday evening?”
133,"he probably would speak, but I do not want it to come to that. I must make him see the gravity of his position. There is, of course, something discreditable behind his silence. If he did not murder his wife, he is, nevertheless, a scoundrel, and has something of his own to conceal, quite apart from the murder.”"
134,can you?”
135,"yes, I had a little idea some time ago—and it has turned out to be correct.”"
136,”
137,"mon ami, you were not precisely sympathique.”"
138,"my friend,”"
139,how did the evidence at the inquest
140,quote
141,“Any more faults to find with the evidence?”
142,“Do you really think so?”
143,“Miss Howard had always seemed to me so essentially honest—almost uncomfortably so.”
144,"“Well, she’s young. And she sleeps soundly.”"
145,"“Ah, yes, indeed! She must be a famous sleeper, that one!”"
146,"“Personally, I was not sanguine. Poirot might have excellent reasons for his belief in Inglethorp’s innocence, but a man of the type of Summerhaye would require tangible proofs, and these I doubted if Poirot could supply.”"
147,"“There would be pictures of Styles, snapshots of “The family leaving the Inquest”—the village photographer had not been idle! All the things that one had read a hundred times—things that happen to other people, not to oneself. And now, in this house, a murder had been committed. In front of us were “the detectives in charge of the case.” The well-known glib phraseology passed rapidly through my mind in the interval before Poirot opened the proceedings.”"
148,quote
149,"""Quick, go to the other wing. Stand there—just this side of the baize door. Do not move till I come."""
150,"""You have not stirred?"""
151,"""No, I’ve stuck here like a rock. Nothing’s happened."""
152,"""Never mind, old chap. What does it matter? Your triumph downstairs excited you. I can tell you, that was a surprise to us all. There must be more in this affair of Inglethorp’s with Mrs. Raikes than we thought, to make him hold his tongue so persistently. What are you going to do now? Where are the Scotland Yard fellows?"""
153,"""Hullo!”"
154,"""Here’s Dr. Bauerstein. I believe you’re right about that man, Poirot. I don’t like him."""
155,"""You saw him, then?"""
156,"""Was Dr. Bauerstein here on Tuesday evening? Here? And you never told me? Why did you not tell me? Why? Why?"""
157,"""Tell me, Hastings, you yourself—have you no suspicions of anybody?"""
158,"""You couldn’t call it a suspicion,” I murmured. “It’s so utterly foolish.”"
159,"""I suspect Miss Howard of not telling all she knows!"""
160,"""Really,” I continued, “It’s her extraordinary vehemence against Inglethorp that started me off suspecting her. I can’t help feeling she’d do anything against him. And I had an idea she might know something about the destroying of the will. She is so terribly bitter against him.”"
161,"""You consider her vehemence unnatural?"""
162,"""Yet her hatred of Inglethorp seems almost a mania. My idea was—a very ridiculous one, no doubt—that she had intended to poison him—and that, in some way, Mrs. Inglethorp got hold of it by mistake. But I don’t at all see how it could have been done. The whole thing is absurd and ridiculous to the last degree.”"
163,"""Why, she was devoted to her!"""
164,"""Tcha! Tcha!”"
165,"there is something I want you to do for me."""
166,"and you can rest in peace!"""
167,"that I will leave you to find out. You have access to the facts. Just say that to him, and see what he says."""
168,"that is all my business."""
169,"I have a fancy for having it analysed again, that is all."""
170,"I have a fancy for having it analysed again, that is all."""
171,"yes. There are the death duties, of course, but half my father’s money goes with the place, and Lawrence will stay with us for the present, so there is his share as well. We shall be pinched at first, of course, because, as I once told you, I am in a bit of a hole financially myself. Still, the Johnnies will wait now."""
172,"I have a fancy for having it analysed again, that is all."""
173,"sir. A very nice gentleman he is, sir. And quite a different class from them two detectives from London, what goes prying about, and asking questions. I don’t hold with foreigners as a rule, but from what the newspapers says I make out as how these brave Belgies isn’t the ordinary run of foreigners and certainly he’s a most polite spoken gentleman."""
174,"Dorcas."""
175,"sir. A very nice gentleman he is, sir. And quite a different class from them two detectives from London, what goes prying about, and asking questions. I don’t hold with foreigners as a rule, but from what the newspapers says I make out as how these brave Belgies isn’t the ordinary run of foreigners and certainly he’s a most polite spoken gentleman."""
176,"the brave Dorcas! We will look at the chest, although—but no matter—we will examine it all the same."""
177,"examining it closely. “New,” he remarked"
178,quote
179,“Do you think it is the one?”
180,“No.”
181,"“Who put it in the chest, I wonder?”"
182,"“There, mon ami, you will be of great assistance to me.”"
183,"“Yes,”"
184,"“Oh, I see. How about John?”"
185,"“The dear fellow isn’t perhaps very bright,”"
186,“I will help you in spite of yourself. I ask you nothing—but you will be my ally. You will not be able to help yourself. You will do the only thing that I want of you.”
187,“And that is?”
188,“You will watch!”
189,"“You and Miss Howard seem to know what you are talking about,”"
190,"“Really? Is that so, mon ami?”"
191,"“Well, I think it is very unfair to keep back facts from me.”"
192,"“Still, it would be interesting to know.”"
193,quote
194,I've been looking for you
195,Have you?
196,"The truth is, I've got a message for you—from Poirot"
197,What on earth does he mean?
198,Don't you know?
199,Not in the least. Do you?
200,I don't know.
201,"He'd better ask Dorcas, or one of the maids, if he wants to know about coffee cups. It's their business, not mine. I don't know anything about the coffee cups, except that we've got some that are never used, which are a perfect dream! Old Worcester. You're not a connoisseur, are you, Hastings?"
202,"You miss a lot. A really perfect bit of old china—it's pure delight to handle it, or even to look at it."
203,"Well, what am I to tell Poirot?"
204,Tell him I don't know what he's talking about. It's double Dutch to me.
205,"‘Find the extra coffee cup, and you can rest in peace.’ Are you sure you don't know what it means?"
206,"You are annoyed, is it not so?"
207,Not at all.
208,That is well. That lifts a great load from my mind.
209,And what did he say? He was entirely puzzled?
210,I am quite sure he had no idea of what you meant.
211,Mademoiselle Cynthia was not at lunch today? How was that?
212,She is at the hospital again. She resumed work today.
213,"Women are doing great work nowadays, and Mademoiselle Cynthia is clever—oh, yes, she has brains, that little one."
214,"Without doubt. After all, it is very responsible work. I suppose they have very strong poisons there?"
215,"Yes, she showed them to us. They are kept locked up in a little cupboard. I believe they have to be very careful. They always take out the key before leaving the room."
216,"Indeed. It is near the window, this cupboard?"
217,Will you come in?
218,No. I think I'll be getting back. I shall go round the long way
219,quote
220,"""“No right? Have I no right, Mary?”"
221,"""“Mary”—his voice was very quiet now—“are you in love with this fellow Bauerstein?”"
222,"""“Perhaps,” she said; and then swiftly passed out of the little glade, leaving John standing there as though he had been turned to stone."
223,"""“Hullo, Hastings. Have you seen the little fellow safely back to his cottage? Quaint little chap! Is he any good, though, really?”"
224,"""“He was considered one of the finest detectives of his day.”"
225,"""“Oh, well, I suppose there must be something in it, then. What a rotten world it is, though!”"
226,"""“You find it so?”"
227,"""“Good Lord, yes! There’s this terrible business to start with. Scotland Yard men in and out of the house like a jack-in-the-box! Never know where they won’t turn up next. Screaming headlines in every paper in the country—damn all journalists, I say! Do you know there was a whole crowd staring in at the lodge gates this morning. Sort of Madame Tussaud’s chamber of horrors business that can be seen for nothing. Pretty thick, isn’t it?”"
228,"""“Cheer up, John!” I said soothingly. “It can’t last forever.”"
229,"""“Can’t it, though? It can last long enough for us never to be able to hold up our heads again.”"
230,"""“No, no, you’re getting morbid on the subject.”"
231,"""“Enough to make a man morbid, to be stalked by beastly journalists and stared at by gaping moon-faced idiots, wherever he goes! But there’s worse than that.”"
232,"""“What?”"
233,"""“Have you ever thought, Hastings—it’s a nightmare to me—who did it? I can’t help feeling sometimes it must have been an accident. Because—because—who could have done it? Now Inglethorp’s out of the way, there’s no one else; no one, I mean, except—one of us.”"
234,"""“No, John,” I said, “it isn’t one of us. How could it be?”"
235,"""“I know,"
236,"quote"""
237,""""
238,"and upside down. It really is too bad! I suppose they took advantage of our all being out. I shall go for that fellow Japp, when I next see him!”"
239,”
240,Cynthia.”
241,I do. I’ve got—”
242,"no! They don’t want to part with you, I’m sure.”"
243,"of course, that settles it,”"
244,quote
245,"” “Is Bauerstein arrested, then?”"
246,” “Did you not know it?”
247,” “Not the least in the world.”
248,"” “Surely, it is obvious!”"
249,"” “Not to me. No doubt I am very dense, but I cannot see what the proximity of the coast has got to do with the murder of Mrs. Inglethorp.”"
250,"” “Well, he is arrested for the murder of Mrs. Inglethorp—”"
251,” “What?”
252,"” “Do you mean to say, that Dr. Bauerstein is a spy?”"
253,” “It never entered my head.”
254,"” “No,” I confessed, “I never thought of such a thing.”"
255,"” “It did not strike you as peculiar that a famous London doctor should bury himself in a little village like this, and should be in the habit of walking about at all hours of the night, fully dressed?”"
256,” “The blackguard!”
257,” “And this is the man with whom Mrs. Cavendish has been wandering about all over the country!”
258,” “Then you think he never really cared for her?”
259,” “Do you really think so?”
260,” “Oh!”
261,” “What did he mean?
262,quote
263,"“My mother was very beautiful, I believe. I don’t know, because I never saw her. She died when I was quite a little child. I believe there was some tragedy connected with her death—she took an overdose of some sleeping draught by mistake. However that may be, my father was brokenhearted. Shortly afterwards, he went into the Consular Service. Everywhere he went, I went with him. When I was twenty-three, I had been nearly all over the world. It was a splendid life—I loved it.”"
264,"“Then my father died. He left me very badly off. I had to go and live with some old aunts in Yorkshire.” She shuddered. “You will understand me when I say that it was a deadly life for a girl brought up as I had been. The narrowness, the deadly monotony of it, almost drove me mad.”"
265,“And then I met John Cavendish.”
266,"“You can imagine that, from my aunts’ point of view, it was a very good match for me. But I can honestly say it was not this fact which weighed with me. No, he was simply a way of escape from the insufferable monotony of my life.”"
267,"“Don’t misunderstand me. I was quite honest with him. I told him, what was true, that I liked him very much, that I hoped to come to like him more, but that I was not in any way what the world calls ‘in love’ with him. He declared that that satisfied him, and so—we were married.”"
268,"“I think—I am sure—he cared for me at first. But I suppose we were not well-matched. Almost at once, we drifted apart. He—it is not a pleasant thing for my pride, but it is the truth—tired of me very soon.”"
269,"“Oh, yes, he did! Not that it matters now—now that we’ve come to the parting of the ways.”"
270,“You and John are not going to live here?”
271,"“John may live here, but I shall not.”"
272,“You are going to leave him?”
273,“Yes.”
274,
275,quote
276,"""No,"""
277,"""I suppose that as usual, you are not going to explain?"""
278,"""But what were Lawrence Cavendish’s fingermarks doing on it? He never went near the poison cupboard the day we were there?"""
279,"""Impossible! We were all together the whole time."""
280,"""I’d forgotten that,"""
281,"""But it was only for a moment."""
282,"""Long enough."""
283,"""Long enough for what?"""
284,"""Poirot,” what was in this particular little bottle?"""
285,"""Good heavens!"""
286,"""How did you manage to take this photograph?"""
287,"""Poirot,” your gaiety does not deceive me. This is a very important discovery."""
288,"""I do not know,” said Poirot. “But one thing does strike me. No doubt it has struck you too.”"
289,"""What is that?"""
290,"""Come, will you not walk back with us too, Monsieur Poirot?"""
291,"""Enchanted, madame."""
292,"""What is it, Dorcas?” I asked impatiently. “Tell us at once.”"
293,"""Arrested Lawrence?” I gasped."
294,"""But Poirot—”"
295,"""But John!"""
296,"""Even now,” I said, “I can hardly believe it. You see, up to the very last minute, I thought it was Lawrence!”"
297,"""I know you did."""
298,"""But John! My old friend John!"""
299,"""Every murderer is probably somebody’s old friend,” observed Poirot philosophically."
300,quote
301,"""“Not after that fragment of conversation you overheard between Mrs. Cavendish and her mother-in-law, and her subsequent lack of frankness at the inquest?”"
302,"""“No.”"
303,"""“Not after that fragment of conversation you overheard between Mrs. Cavendish and her mother-in-law, and her subsequent lack of frankness at the inquest?”"
304,"""“Not after that fragment of conversation you overheard between Mrs. Cavendish and her mother-in-law, and her subsequent lack of frankness at the inquest?”"
305,"""“And you have known this all along?”"
306,"""“And yet you say he may be acquitted?”"
307,"""“I say, that’s playing it a bit low down,”"
308,quote
309,That hateful man! What a net he has drawn around my poor John! How he twisted every little fact until he made it seem what it wasn’t!
310,"Mr. Hastings, you do not think—surely it could not have been Lawrence—oh, no, that could not be!"
311,"Well,” I said consolately, “it will be the other way about tomorrow.”"
312,You do not think he believes Lawrence guilty?
313,Yes.
314,quote
315,Nothing
316,quote
317,But I should have woken up if anyone had come through my room?
318,"Not if you were drugged, mademoiselle."
319,"Mais, oui!"
320,You remember”—he addressed us collectively again—“that through all the tumult and noise next door Mademoiselle Cynthia slept. That admitted of two possibilities. Either her sleep was feigned—which I did not believe—or her unconsciousness was induced by artificial means.
321,"With this latter idea in my mind, I examined all the coffee cups most carefully, remembering that it was Mrs. Cavendish who had brought Mademoiselle Cynthia her coffee the night before. I took a sample from each cup, and had them analysed—with no result. I had counted the cups carefully, in the event of one having been removed. Six persons had taken coffee, and six cups were duly found. I had to confess myself mistaken."
322,"Then I discovered that I had been guilty of a very grave oversight. Coffee had been brought in for seven persons, not six, for Dr. Bauerstein had been there that evening. This changed the face of the whole affair, for there was now one cup missing. The servants noticed nothing, since Annie, the housemaid, who took in the coffee, brought in seven cups, not knowing that Mr. Inglethorp never drank it, whereas Dorcas, who cleared them away the following morning, found six as usual—or strictly speaking she found five, the sixth being the one found broken in Mrs. Inglethorp’s room."
323,"I was confident that the missing cup was that of Mademoiselle Cynthia. I had an additional reason for that belief in the fact that all the cups found contained sugar, which Mademoiselle Cynthia never took in her coffee. My attention was attracted by the story of Annie about some ‘salt’ on the tray of cocoa which she took every night to Mrs. Inglethorp’s room. I accordingly secured a sample of that cocoa, and sent it to be analysed."
324,"”But that had already been done by Dr. Bauerstein,” said Lawrence quickly."
325,"”Not exactly. The analyst was asked by him to report whether strychnine was, or was not, present. He did not have it tested, as I did, for a narcotic.”"
326,""","
327,"but—"","
328,
329,"whoever else might benefit by Mrs. Inglethorp’s death, her husband would benefit the most."","
330,"yes."","
331,"yes."","
332,
333,"mon ami, it is the law of your country that a man once acquitted can never be tried again for the same offence."","
334,"” Poirot continued. “And he will be able, at his leisure, to come back and destroy this solitary piece of evidence against him.”"
335,"but I don’t see—"""
336,"but I saw. Do you know, my friend, I remembered that earlier in the morning, when we had been there together, I had straightened all the objects on the mantelpiece. And, if they were already straightened, there would be no need to straighten them again, unless, in the meantime, someone else had touched them.”"
337,"” I murmured, “so that is the explanation of your extraordinary behaviour. You rushed down to Styles, and found it still there?”"
338,and it was a race for time.”
339,but he had no opportunity. I saw to that.”
340,"my friend, I saw there was just one chance. I was not sure then if Inglethorp was the criminal or not, but if he was I reasoned that he would not have the paper on him, but would have hidden it somewhere, and by enlisting the sympathy of the household I could effectually prevent his destroying it. He was already under suspicion, and by making the matter public I secured the services of about ten amateur detectives, who would be watching him unceasingly, and being himself aware of their watchfulness he would not dare seek further to destroy the document. He was, therefore, forced to depart from the house, leaving it in the spill vase.”"
341,"but Miss Howard did not know of the paper’s existence. In accordance with their prearranged plan, she never spoke to Alfred Inglethorp. They were supposed to be deadly enemies, and until John Cavendish was safely convicted they neither of them dared risk a meeting. Of course, I had a watch kept on Mr. Inglethorp, hoping that sooner or later he would lead me to the hiding place. But he was too clever to take any"
342,quote
343,"I don’t quite see why they tried to fix the blame on John,”"
344,But why should he shield her?”
345,"There, Poirot, you are quite wrong! I happen to know for a fact that, far from being in love with her, he positively dislikes her.”"
346,"Who told you that, mon ami?”"
347,Cynthia herself.”
348,La pauvre petite! And she was concerned?”
349,"Then she certainly did mind very much,”"
350,Do you mean that you could have saved John Cavendish from being brought to trial?”
351,"Perhaps you are right, Poirot,”"
352,"Yes, it is the greatest thing in the world.”"
353,quote
354,quote
355,"I found, on the floor, a large splash of candle grease, which upon questioning the servants, I found had not been there the day before."
356,"No,” he said quickly. “That was not the reason for Mrs. Cavendish’s presence. There is only one person who could have destroyed the will."
357,Yes—it must have been her. Because by no other means can you account for the fact that on the hottest day of the year Mrs. Inglethorp ordered a fire to be lighted in her room.
358,"No waste paper was thrown away and that the kitchen fire was allowed to go out after lunch. There was, consequently, no means at hand for the destroying of bulky documents such as a will."
359,You have brought it on yourself” were her words. “You have brought it on yourself”
360,"at 4:30, in consequence of a conversation at lunch time on the making of wills by marriage, Mrs. Inglethorp makes a will in favour of her husband, witnessed by her gardener."
361,She accordingly opened the desk and searched for stamps—it was then she found the slip of paper which wreaked such havoc!
362,"No, it is out of the question."
363,She is a very resolute woman and she was wildly jealous of her husband and she determined to get hold of that paper at all costs and made her plans accordingly.
364,Not if she were drugged.
365,Drugged?
366,"With this idea in view I examined all the coffee cups most carefully, taking a sample from each and analysing."
367,That changed the face of the whole affair.
368,"There was, then, a cup missing."
369,"One cup, then, had disappeared and it was Mademoiselle Cynthia’s, I knew, because she did not take sugar in her coffee, whereas all the others did and the cups I had found had all contained sugar."
370,I accordingly took a sample of that cocoa and sent it to be analysed.
371,There was no strychnine present. The analysts were simply asked to report whether the contents showed if there were or were not strychnine present and they reported accordingly.
372,quote
373,
374,"Mr. Le Juge. Although you have made one little error; the coffee, to the best of my belief, was not poisoned.”"
375,"there is no text provided to analyze. The given text appears to be a book description, copyright information, and publisher details."
376,and I'll be happy to assist you in extracting dialogue lines spoken by the character Hastings.
