number,quote
125,"""A considerable crime is in contemplation. I have every reason to believe that we shall be in time to stop it."""
126,"""But to-day being Saturday rather complicates matters."""
127,"""I shall want your help to-night."""
128,"""At what time?"""
129,"""Ten will be early enough."""
130,"""Very well. And, I say, Doctor, there may be some little danger, so kindly put your army revolver in your pocket."""
131,"""Ha! Our party is complete."""
132,"""Watson, I think you know Mr. Jones, of Scotland Yard?"""
133,"""We're hunting in couples again, Doctor, you see."""
134,"""I hope a wild goose may not prove to be the end of our chase,"""
135,"""You may place considerable confidence in Mr. Holmes, sir."""
136,"""He has his own little methods, which are, if he won't mind my saying so, just a little too theoretical and fantastic, but he has the makings of a detective in him."""
137,"""Oh, if you say so, Mr. Jones, it is all right."""
138,"""Still, I confess that I miss my rubber. It is the"
139,quote
140,"I think you will find, that you will play for a higher stake to-night than you have ever done yet, and that the play will be more exciting. For you, Mr. Merryweather, the stake will be some £30,000; and for you, Jones, it will be the man upon whom you wish to lay your hands."
141,"John Clay, the murderer, thief, smasher, and forger. He's a young man, Mr. Merryweather, but he is at the head of his profession, and I would rather have my bracelets on him than on any criminal in London."
142,"I hope that I may have the pleasure of introducing you to-night. I've had one or two little turns also with Mr. John Clay, and I agree with you that he is at the head of his profession."
143,"We are close there now. This fellow Merryweather is a bank director, and personally interested in the matter. I thought it as well to have Jones with us also. He is not a bad fellow, though an absolute imbecile in his profession."
144,"You are not very vulnerable from above, Holmes remarked as he held up the lantern and gazed about him."
145,"Nor from below, said Mr. Merryweather, striking his stick upon the flags which lined the floor. ""Why, dear me, it sounds quite hollow!"""
146,"I must really ask you to be a little more quiet! You have already imperilled the whole success of our expedition. Might I beg that you would have the goodness to sit down upon one of those boxes, and not to interfere?"
147,"We have at least an hour before us, for they can hardly take any steps until the good pawnbroker is safely in bed. Then they will not lose a minute, for the sooner they do their work the longer time they will have for their escape."
148,"It is our French gold, whispered the director. ""We have had several warnings that an attempt might be made upon it."""
149,Your French gold?
150,"Which were very well justified, and now it is time that we arranged our little plans. I expect that within an hour matters will come to a head. In the meantime Mr. Merryweather, we must put the screen over that dark lantern."
151,And sit in the dark?
152,I am afraid so. I had
153,"quote"""
154,""" he whispered. ""Have you the chisel and the bags?"
155,"Archie, jump, and I'll swing for it!"""
156,""" said Holmes."
157,"indeed! You seem to have done the thing very completely. I must compliment you."""
158,""" Holmes answered. ""Your red-headed idea was very new and effective."""
159,""" said Jones. ""He's quicker at climbing down holes than I am. Just hold out while I fix the derbies."""
160,""" remarked our prisoner as the handcuffs clattered upon his wrists. ""You may not be aware that I have royal blood in my veins. Have the goodness, also, when you address me always to say 'sir' and 'please.'"""
161,""" said Jones with a stare and a snigger. ""Well, would you please, sir, march upstairs, where we can get a cab to carry your Highness to the police-station?"""
162,""" said John Clay serenely. He made a sweeping bow to the three of us and walked quietly off in the custody of the detective."
163,"Mr. Holmes,"" said Mr. Merryweather as we followed them from the cellar, ""I do not know how the bank can thank you or repay you. There is no doubt that you have detected and defeated in the most complete manner one of the most determined attempts at bank robbery that have ever come within my experience."""
164,""" said Holmes. ""I have been at some small expense over this matter, which I shall expect the bank to refund, but beyond that I am amply repaid by having had an experience which is in many ways unique, and by hearing the very remarkable narrative of the Red-headed League."""
165,"Watson,"" he explained in the early hours of the morning as we sat over a glass of whisky and soda in Baker Street, ""it was perfectly obvious from the first that the only possible object of this rather fantastic business of the advertisement of the League, and the copying of the 'Encyclopaedia,' must be to get this not over-bright pawnbroker out of the way for a number of hours every day."""
166,quote
167,"""Thank you. And your address?"""
168,"""No. 31 Lyon Place, Camberwell."""
169,"""Mr. Angel's address you never had, I understand. Where is your"
170,"""He travels for Westhouse & Marbank, the great claret importers of"
171,"""Thank you. You have made your statement very clearly. You will leave"
172,and remember the advice which I have given you. Let
173,and do not allow it to affect
174,"""You are very kind, Mr. Holmes, but I cannot do that. I shall be true"
175,"""For all the preposterous hat and the vacuous face, there was"
176,with a promise to come again whenever she might be
177,"""You are very kind, Mr. Holmes, but I cannot do that. I shall be true"
178,"""You appeared to read a good deal upon her which was quite invisible"
179,""""
180,"""Not invisible but unnoticed, Watson. You did not know where to look,"
181,"the suggestiveness of thumb-nails,"
182,what did you
183,"""Well, she had a slate-coloured, broad-brimmed straw hat, with a"
184,with black beads
185,and a fringe of little black jet ornaments. Her dress
186,"rather darker than coffee colour, with a little purple"
187,"hanging gold earrings, and a general air of being fairly"
188,"comfortable, easy-going way."""
189,"""'Pon my word, Watson,"
190,
191,quote
192,"The law cannot, as you say, touch you."
193,"yet there never was a man who deserved punishment more. If the young lady has a brother or a friend, he ought to lay a whip across your shoulders. By Jove!"
194,"it is not part of my duties to my client, but here's a hunting crop handy, and I think I shall just treat myself to--"
195,There's a cold-blooded scoundrel!
196,"That fellow will rise from crime to crime until he does something very bad, and ends on a gallows. The case has, in some respects, been not entirely devoid of interest."
197,I cannot now entirely see all the steps of your reasoning.
198,"Well, of course it was obvious from the first that this Mr. Hosmer Angel must have some strong object for his curious conduct, and it was equally clear that the only man who really profited by the incident, as far as we could see, was the stepfather. Then the fact that the two men were never together, but that the one always appeared when the other was away, was suggestive. So were the tinted spectacles and the curious voice, which both hinted at a disguise, as did the bushy whiskers. My suspicions were all confirmed by his peculiar action in typewriting his signature, which, of course, inferred that his handwriting was so familiar to her that she would recognise even the smallest sample of it. You see all these isolated facts, together with many minor ones, all pointed in the same direction."
199,And how did you verify them?
200,"Having once spotted my man, it was easy to get corroboration. I knew the firm for which this man worked. Having taken the printed description, I eliminated everything from it which could be the result of a disguise--the whiskers, the glasses, the voice, and I sent it to the firm, with a request that they would inform me whether it answered to the description of any of their travellers. I had already noticed the peculiarities of the typewriter, and I wrote to the man himself at his business address asking him if he would come here. As I expected, his reply was typewritten and revealed the same trivial but characteristic defects. The same post brought me a letter from Westhouse & Marbank, of Fenchurch Street, to say that the description tallied in every respect with that of their employee,"
201,quote
202,"""I could hardly imagine a more damning case,"""
203,"""If ever circumstantial evidence pointed to a criminal it does so here."""
204,"""Circumstantial evidence is a very tricky thing,"""
205,"""It may seem to point very straight to one thing, but if you shift your own point of view a little, you may find it pointing in an equally uncompromising manner to something entirely different."""
206,"""There is nothing more deceptive than an obvious fact,"""
207,"""Besides, we may chance to hit upon some other obvious facts which may have been by no means obvious to Mr. Lestrade."""
208,"""How on earth--"""
209,"""My dear fellow, I know you well."""
210,"""You shave every morning, and in this season you shave by the sunlight; but since your shaving is less and less complete as we get farther back on the left side, until it becomes positively slovenly as we get round the angle of the jaw, it is surely very clear that that side is less illuminated than the other."""
211,"""What are they?"""
212,"""It appears that his arrest did not take place at once, but after the return to Hatherley Farm."""
213,"""It was a confession,"""
214,"""No, for it was followed by a protestation of innocence."""
215,"""Coming on the top of such a damning series of events, it was at least a most suspicious remark."""
216,"""On the contrary,"""
217,"""However innocent he might be, he could not be such an absolute imbecile as not to see that the circumstances were very black against him."""
218,"""I am afraid,"""
219,"""Many men have been hanged on far slighter evidence,"""
220,"""So they have. And many men have been wrongfully hanged."""
221,"""What is the young man's own account of the matter?"""
222,"""It is, I am afraid, not very encouraging to his supporters, though there are one or two points in it which are suggestive."""
223,quote
224,"""The Coroner: Did your father make any statement to you before he died?"
225,"""He mumbled a few words, but I could only catch some allusion to a rat."
226,"""What did you understand by that?"
227,"""It conveyed no meaning to me. I thought that he was delirious."
228,"""The Coroner: What was the point upon which you and your father had this final quarrel?"
229,"""I should prefer not to answer."
230,"""The Coroner: I am afraid that I must press it."
231,"""It is really impossible for me to tell you. I can assure you that it has nothing to do with the sad tragedy which followed."
232,"""The Coroner: That is for the court to decide. I need not point out to you that your refusal to answer will prejudice your case considerably in any future proceedings which may arise."
233,"""I must still refuse."
234,"""The Coroner: I understand that the cry of 'Cooee' was a common signal between you and your father?"
235,"""It was."
236,"""The Coroner: How was it, then, that he uttered it before he saw you, and before he even knew that you had returned from Bristol?"
237,"(with considerable confusion),I do not know."
238,"""A Juryman: Did you see nothing which aroused your suspicions when you returned on hearing the cry and found your father fatally injured?"
239,"""Nothing definite."
240,"""The Coroner: What do you mean?"
241,"""I was so disturbed and excited as I rushed out into the open, that I could think of nothing except of my father. Yet I have a vague impression that as I ran forward something lay upon the ground to the left of me. It seemed to me to be something grey in colour, a coat of some sort, or a plaid perhaps. When I rose from my father I looked round for it, but it was gone."
242,it was gone.'
243,I had a feeling something was there.'
244,quote
245,"""The glass still keeps very high,"" he remarked as he sat down. ""It is of importance that it should not rain before we are able to go over the ground. On the other hand, a man should be at his very best and keenest for such nice work as that, and I did not wish to do it when fagged by a long journey. I have seen young McCarthy."""
246,"""And what did you learn from him?"""
247,"""Nothing. Could he throw no light?"""
248,"""Could he throw no light?"""
249,"""None at all. I was inclined to think at one time that he knew who had done it and was screening him or her, but I am convinced now that he is as puzzled as everyone else. He is not a very quick-witted youth, though comely to look at and, I should think, sound at heart."""
250,"""I cannot admire his taste,"" I remarked, ""if it is indeed a fact that he was averse to a marriage with so charming a young lady as this Miss Turner."""
251,"""Ah, thereby hangs a rather painful tale. This fellow is madly, insanely, in love with her, but some two years ago, when he was only a lad, and before he really knew her, for she had been away five years at a boarding-school, what does the idiot do but get into the clutches of a barmaid in Bristol and marry her at a registry office?"""
252,"""No one knows a word of the matter, but you can imagine how maddening it must be to him to be upbraided for not doing what he would give his very eyes to do, but what he knows to be absolutely impossible."""
253,"""It was sheer frenzy of this sort which made him throw his hands up into the air when his father, at their last interview, was goading him on to propose to Miss Turner. On the other hand, he had no means of supporting himself, and his father, who was by all accounts a very hard man, would have thrown him over utterly had he known the truth."""
254,"""It was with his barmaid wife that he had spent the last three days in Bristol, and his father did not know where he was. Mark that point. It is of importance. Good has come out of evil, however, for the barmaid, finding from the papers that he is"
255,
256,"then?"""
257,"too, might be told from their traces."""
258,"and yet was upon the left side. Now, how can that be unless it were by a left-handed man? He had stood behind that tree during the interview between the father and son. He had even smoked there. I found the ash of a cigar, which my special knowledge of tobacco ashes enables me to pronounce as an Indian cigar. I have, as you know, devoted some attention to this, and written a little monograph on the ashes of 140 different varieties of pipe, cigar, and cigarette tobacco. Having found the ash, I then looked round and discovered the stump among the moss where he had tossed it. It was an Indian cigar, of the variety which are rolled in Rotterdam."""
259,"you have drawn a net round this man from which he cannot escape, and you have saved an innocent human life as truly as if you had cut the cord which was hanging him. I see the direction in which all this points. The culprit is—"""
260,""" cried the hotel waiter, opening the door of our sitting-room, and ushering in a visitor."
261,""" said Holmes gently. ""You had my note?"""
262,"the lodge-keeper brought it up. You said that you wished to see me here to avoid scandal."""
263,"sit down on the sofa,"" said Holmes."
264,""" said Holmes gently."
265,""" said Holmes, answering the look rather than the words. ""It is so. I know all about McCarthy."""
266,""" said old Turner. ""I have had diabetes for years. My doctor says it is a question whether I shall live a month. Yet I would rather die under my own roof than in a jail."""
267,"sit down on the sofa,"" said Holmes gently. ""You had my note?"""
268,"the lodge-keeper brought it up. You said that you wished to see me here to avoid scandal."""
269,"quote"""
270,and we
271,"so it was a close thing, but we emptied four of their saddles"
272,"however, before"
273,who
274,"but I spared him, though I saw his wicked little eyes fixed on"
275,as though to remember every feature. We got away with the
276,"became wealthy men, and made our way over to England without"
277,
278,and I set myself to do a little
279,to make up for the way in which I had earned it.
280,"too, and though my wife died young she left me my dear"
281,
282,"down they came to the west country, there was no shaking them"
283,and there they have lived rent free on my best land ever since.
284,"no peace, no forgetfulness; turn where I"
285,"there was his cunning, grinning face at my elbow. It grew"
286,for he soon saw I was more afraid of her
287,
288,"land, money, houses,"
289,"you see, had grown up, and so had my girl, and as I was"
290,it seemed a fine stroke to him that his
291,quote
292,"""Why,"" said I, glancing up at my companion, ""that was surely the bell. Who could come to-night? Some friend of yours, perhaps?"""
293,"""Except yourself I have none,"" he answered. ""I do not encourage visitors."""
294,"""A client, then?"""
295,"""If so, it is a serious case. Nothing less would bring a man out on such a day and at such an hour. But I take it that it is more likely to be some crony of the landlady's."""
296,"""Come in!"" said he."
297,"""I owe you an apology,"" he said, raising his golden pince-nez to his eyes. ""I trust that I am not intruding. I fear that I have brought some traces of the storm and rain into your snug chamber."""
298,"""Give me your coat and umbrella,"" said Holmes. ""They may rest here on the hook and will be dry presently. You have come up from the south-west, I see."""
299,"""Yes, from Horsham."""
300,"""That clay and chalk mixture which I see upon your toe caps is quite distinctive."""
301,"""I have come for advice."""
302,"""That is easily got."""
303,"""And help."""
304,"""That is not always so easy."""
305,"""I have heard of you, Mr. Holmes. I heard from Major Prendergast how you saved him in the Tankerville Club scandal."""
306,"""Ah, of course. He was wrongfully accused of cheating at cards."""
307,"""He said that you could solve anything."""
308,"""He said too much."""
309,"""That you are never beaten."""
310,"""I have been beaten four times--three times by men, and once by a woman."""
311,"""But what is that compared with the number of your successes?"""
312,"""It is true that I have been generally successful."""
313,"""Then you may be so with me."""
314,"""I beg that you will draw your chair up to the fire and favour me with some details as to your case."""
315,"""It is no ordinary one."""
316,"""None of those which come to me are. I am the last court of appeal."""
317,"""And yet I"
318,quote
319,"Mr. Holmes, your statement is, I foresee, one of the most remarkable to which I have ever listened. Let me have the date of the reception by your uncle of the letter, and the date of his supposed suicide."""
320,"'One moment, your statement is, I foresee, one of the most remarkable to which I have ever listened. Let me have the date of the reception by your uncle of the letter, and the date of his supposed suicide.'"""
321,"and when the lawyer arrived I was asked to step up to the room. The fire was burning brightly, and in the grate there was a mass of black, fluffy ashes, as of burned paper, while the brass box stood open and empty beside it. As I glanced at the box I noticed, with a start, that upon the lid was printed the treble K which I had read in the morning upon the envelope."
322,"John,' said my uncle, 'to witness my will. I leave my estate, with all its advantages and all its disadvantages, to my brother, your father, whence it will, no doubt, descend to you. If you can enjoy it in peace, well and good! If you find you cannot, take my advice, my boy, and leave it to your deadliest enemy. I am sorry to give you such a two-edged thing, but I can't say what turn things are going to take. Kindly sign the paper where Mr. Fordham shows you.'"
323,"but I'll checkmate them still,' said he with an oath. 'Tell Mary that I shall want a fire in my room to-day, and send down to Fordham, the Horsham lawyer.'"
324,"and the lawyer took it away with him. The singular incident made, as you may think, the deepest impression upon me, and I pondered over it and turned it every way in my mind without being able to make anything of it. Yet I could not shake off the vague feeling of dread which it left behind, though the sensation grew less keen as the weeks passed and nothing happened to disturb the usual routine of our lives. I could see a change in my uncle, however. He drank more than ever, and he was less inclined for any sort of society. Most of his time he would spend in his room, with the door locked upon the inside, but"
325,quote
326,"""Tut! tut!"""
327,"""You must act, man, or you are lost. Nothing but energy can save you. This is no time for despair."""
328,"""Incredible imbecility!"""
329,"""Why did you come to me, and, above all, why did you not come at once?"""
330,"""It is really two days since you had the letter. We should have acted before this. You have no further evidence, I suppose, than that which you have placed before us--no suggestive detail which might help us?"""
331,"""To carry the art, however, to its highest pitch, it is necessary that the reasoner should be able to utilise all the facts which have come to his knowledge; and this in itself implies, as you will readily see, a possession of all knowledge, which, even in these days of free education and encyclopaedias, is a somewhat rare accomplishment."""
332,"""Yes,"""
333,"""Well, yes. Save, perhaps, that. And yet this John Openshaw seems to me to be walking amid even greater perils than did the Sholtos."""
334,"""There can be no question as to their nature,"""
335,quote
336,"""The first was from Pondicherry, the second from Dundee, and the"
337,"""From East London. What do you deduce from that?"""
338,"""They are all seaports. That the writer was on board of a ship."""
339,"""A greater distance to travel."""
340,"""But the letter had also a greater distance to come."""
341,"""Then I do not see the point."""
342,"""It is possible."""
343,"""More than that. It is probable. And now you see the deadly urgency"
344,and why I urged young Openshaw to caution. The blow
345,and therefore we
346,"""Good God!"" I cried. ""What can it mean, this relentless persecution?"""
347,"""The papers which Openshaw carried are obviously of vital importance"
348,and they must have been men of resource and
349,be the holder of them who
350,"""But of what society?"""
351,"""Have you never--"" said Sherlock Holmes, bending forward and sinking"
352,"""I never have."""
353,"""You will observe,"" said Holmes, laying down the volume, ""that the"
354,and
355,"""Then the page we have seen--"
356,"quote"""
357,"""That hurts my pride, Watson,"""
358,"""We sat in silence for some minutes, Holmes more depressed and shaken"
359,"""You are hungry,"""
360,"""Not a bite. I had no time to think of it."""
361,"""And how have you succeeded?"""
362,"""What do you mean?"""
363,"""That will await him when he enters port,"""
364,"""And who is this Captain Calhoun?"""
365,"""How did you trace it, then?"""
366,"""I have spent the whole day,"""
367,"""What then?"""
368,"""You have a clue?"""
369,"""What will you do, then?"""
370,"""Oh, I have my hand upon him."""
371,"""quote"""
372,"""Thank you. I have not come to stay,"""
373,"""I have a cab outside."""
374,"""I suppose, Watson,"""
375,"""But not more so than I to find you."""
376,"""quote"""
377,"""Now, Watson, you'll come with me, won't you?"""
378,"""You'll know all about it presently. Jump up here. All right, John; we shall not need you. Here's half a crown. Look out for me to-morrow, about eleven. Give her her head. So long, then!"""
379,"""You have a grand gift of silence, Watson. It makes you quite invaluable as a companion."""
380,"""It is a great thing for me to have someone to talk to, for my own thoughts are not over-pleasant. I was wondering what I should say to this dear little woman to-night when she meets me at the door."""
381,"""Some years ago--to be definite, in May, 1884--there came to Lee a gentleman, Neville St. Clair by name, who appeared to have plenty of money."""
382,"""He had no occupation, but was interested in several companies and went into town as a rule in the morning, returning by the 5.14 from Cannon Street every night."""
383,"""Mr. St. Clair is now thirty-seven years of age, is a man of temperate habits, a good husband, a very affectionate father, and a man who is popular with all who know him."""
384,"""Last Monday Mr. Neville St. Clair went into town rather earlier than usual, remarking before he started that he had two important commissions to perform, and that he would bring his little boy home a box of bricks."""
385,"""Have you followed me so far?"""
386,"""If you remember, Monday was an exceedingly hot day, and Mrs. St. Clair walked slowly, glancing about in the hope of seeing a cab, as she did not like the neighbourhood in which she found herself."""
387,"""While she was walking in this way down Swandam Lane, she suddenly heard an ejaculation or cry, and was struck cold to see her husband looking down at her and, as it seemed to her, beckoning to her from a second-floor window."""
388,"""The window was open, and she distinctly saw his face, which she describes as being terribly agitated."""
389,"""He waved his hands frantically to her, and then vanished from the window so suddenly that it seemed to her that he had been plucked back by some irresistible force from behind"
390,quote
391,"""So much for the Lascar manager. Now for the sinister cripple who"
392,and who was certainly
393,and his hideous face is one which is familiar to
394,
395,"upon the left-hand side, there is, as you may have remarked,"
396,"cross-legged with his tiny stock of matches on his lap,"
397,and I have been surprised at
398,you
399,is so remarkable that no one can pass him without observing him.
400,"a pale face disfigured by a horrible scar,"
401,"by its contraction, has turned up the outer edge of his upper"
402,"a bulldog chin, and a pair of very penetrating dark eyes, which"
403,all mark him
404,"too, does his"
405,for he is ever ready with a reply to any piece of chaff which
406,and to have been the
407,"Watson, that weakness in one"
408,quote
409,"for you have had a long day."""
410,"Dr. Watson. he has been of most vital use to me in several of my cases, and a lucky chance has made it possible for me to bring him out and associate him with this investigation."""
411,""""
412,"i am sure, forgive anything that may be wanting in our arrangements, when you consider the blow which has come so suddenly upon us."""
413,""""
414,"and if i were not i can very well see that no apology is needed. if i can be of any assistance, either to you or to my friend here, i shall be indeed happy."""
415,"Mr. Sherlock Holmes,"""
416,"nor given to fainting. i simply wish to hear your real, real opinion."""
417,"now!"""
418,"then, madam, i do not."""
419,"Mr. holmes, you will be good enough to explain how it is that i have received a letter from him to-day."""
420,"to-day."""
421,""""
422,"madam."""
423,"but the enclosure is."""
424,"you see, is in perfectly black ink, which has dried itself. The rest is of the greyish colour, which shows that blotting-paper has been used. If it had been written straight off, and then blotted, none would be of a deep black shade. This man has written the name, and there has then been a pause before he wrote the address, which can only mean that he was not familiar with it. It is, of course, a"
425,quote
426,"""Yes."""
427,"""And where is it?"""
428,"""I should like to see him very much."""
429,"""No, I think that I'll take it."""
430,"""Great heavens!"""
431,quote
432,"It was a long fight between my pride and the money, but the dollars won at last, and I threw up reporting and sat day after day in the corner which I had first chosen, inspiring pity by my ghastly face and filling my pockets with coppers."
433,"Only one man knew my secret. He was the keeper of a low den in which I used to lodge in Swandam Lane, where I could every morning emerge as a squalid beggar and in the evenings transform myself into a well-dressed man about town."
434,"Well, very soon I found that I was saving considerable sums of money. I do not mean that any beggar in the streets of London could earn £700 a year--which is less than my average takings--but I had exceptional advantages in my power of making up, and also in a facility of repartee, which improved by practice and made me quite a recognised character in the City."
435,"As I grew richer I grew more ambitious, took a house in the country, and eventually married, without anyone having a suspicion as to my real occupation. My dear wife knew that I had business in the City. She little knew what."
436,"Last Monday I had finished for the day and was dressing in my room above the opium den when I looked out of my window and saw, to my horror and astonishment, that my wife was standing in the street, with her eyes fixed full upon me. I gave a cry of surprise, threw up my arms to cover my face, and, rushing to my confidant, the Lascar, entreated him to prevent anyone from coming up to me."
437,"That note only reached her yesterday, said Holmes."
438,Good God! What a week she must have spent!
439,"That was it, said Holmes, nodding approvingly; ""I have no doubt of it. But have you never been prosecuted for begging?"""
440,I have sworn it by the most solemn oaths which a man can take.
441,"In that case I think that it is probable that no further steps may be taken. But if you are found again, then all must come out. I am sure, Mr. Holmes, that we are very much indebted to you for having cleared the matter up. I wish I knew how you reach your results."
