number,quote
59,"""That would hardly do,"" he cried. ""I don't know what he would say"
60,I must prepare you by showing
61,I must tell you
62,"""My father was, as you may have guessed, Major John Sholto, once"
63,and came to live
64,and
65,a large collection
66,and a staff of native servants. With these
67,and lived in great luxury. My
68,"""I very well remember the sensation which was caused by"
69,
70,"knowing that he had been a friend of our father's, we discussed"
71,
72,quote
73,"""We were your trustees,"""
74,"""It was a kindly thought,"""
75,"""We were your trustees,"""
76,"""Le mauvais goût mène au crime."""
77,"""My health is somewhat fragile,"""
78,"""Bartholomew is a clever fellow,"""
79,"""How do you think he found out where the treasure was?"""
80,"""He computes the value of the jewels at not less than half a million sterling."""
81,"""This, Miss Morstan, is Pondicherry Lodge,"""
82,quote
83,"""That you, Mr. Thaddeus? But who are the others? I had no orders about them from the master."""
84,"""No, McMurdo? You surprise me! I told my brother last night that I should bring some friends."""
85,"""He ain't been out o' his room to-day, Mr. Thaddeus, and I have no orders. You know very well that I must stick to regulations. I can let you in, but your friends must just stop where they are."""
86,"""This is too bad of you, McMurdo! If I guarantee them, that is enough for you. There is the young lady, too. She cannot wait on the public road at this hour."""
87,"""Oh, yes you do, McMurdo,"""
88,"""Not Mr. Sherlock Holmes! God's truth! how could I have mistook you? If instead of standin' there so quiet you had just stepped up and given me that cross-hit of yours under the jaw, I'd ha' known you without a question. Ah, you're one that has wasted your gifts, you have! You might have aimed high, if you had joined the fancy."""
89,"""You see, Watson, if all else fails me I have still one of the scientific professions open to me,"""
90,"""In you come, sir, in you come,--you and your friends,"""
91,"""Very sorry, Mr. Thaddeus, but orders are very strict. Had to be certain of your friends before I let them in."""
92,"""What a strange place!"""
93,"""It looks as though all the moles in England had been let loose in it. I have seen something of the sort on the side of a hill near Ballarat, where the prospectors had been at work."""
94,"""And from the same cause,"""
95,"""There is something amiss with Bartholomew!"""
96,"""Come into the house,"""
97,"""Oh, Mr. Thaddeus, sir, I am so glad you have come! I am so glad you have come, Mr."
98,quote
99,"""There is something devilish in this, Watson,"""
100,"""What do you make of it?"""
101,"""There is something devilish in this, Watson,"""
102,"""This is terrible!"""
103,"""The door must come down,"""
104,"""You see,"""
105,"""In God's name, what does it all mean?"""
106,"""It means murder,"""
107,"""This is all an insoluble mystery to me,"""
108,"""On the contrary,"""
109,"""The treasure is gone!"""
110,"""What time was that?"""
111,"""You have no reason for fear, Mr. Sholto,"""
112,quote
113,"the theorist"""
114,"then?"""
115,""" he answered."
116,""" he said, shaking his head."
117,"however improbable, must be the truth?"""
118,""" I cried."
119,"you see,"" said Sherlock Holmes, putting his hand against the sloping wall."
120,"and here is the roof itself, sloping at a gentle angle."""
121,"--clear, well defined, perfectly formed, but scarce half the size of those of an ordinary man."""
122,""" I said, in a whisper, ""a child has done the horrid thing."""
123,""" he said, ""but the thing is quite natural."""
124,"then, as to those footmarks?"""
125,"try a little analysis yourself,"" said he, with a touch of impatience."
126,""" he said, in an off-hand way."
127,"but I will look."""
128,"we shall now extend our researches to the room above,--the secret room in which the treasure was found."""
129,"you see,"" said Sherlock Holmes, putting his hand against the sloping wall. ""This is a trap-door which leads out on to the roof. I can press it back, and here is the roof itself, sloping at a gentle angle."""
130,"you see,"" said Sherlock Holmes, putting his hand against the sloping wall. ""This is a trap-door which leads out on to the roof. I can press it back, and here is the roof itself, sloping at a gentle angle."""
131,"--clear, well defined, perfectly formed, but scarce half the size of those of an ordinary man."""
132,""" I said, in a whisper, ""a child has done the horrid thing."""
133,quote
134,How's that?
135,"He can find something, he has occasional glimmerings of reason. Il n'y a pas des sots si incommodes que ceux qui ont de l'esprit!"
136,You see!
137,"By no means. I don't think I could rest until I know more of this fantastic business. I have seen something of the rough side of life, but I give you my word that this quick succession of strange surprises to-night has shaken my nerve completely. I should like, however, to see the matter through with you, now that I have got so far."
138,"I shall bring him, then. It is one now. I ought to be back before three, if I can get a fresh horse."
139,You see!
140,This Agra treasure intervened like an impassable barrier between us.
141,How tenderly her arm stole round the other's waist and how motherly was the voice in which she greeted her.
142,quote
143,"you drunken vagabone,"","""
144,""""
145,"naughty, naughty, would you take a nip at the gentleman?"""
146,"sir: it's only a slow-worm. It hain't got no fangs, so I gives it the run o' the room, for it keeps the bettles down. You must not mind my bein' just a little short wi' you at first, for I'm guyed at by the children, and there's many a one just comes down this lane to knock me up. What was it that Mr. Sherlock Holmes wanted, sir?"""
147,"you have him there!"""
148,"then! Athelney Jones has gone. We have had an immense display of energy since you left. He has arrested not only friend Thaddeus, but the gatekeeper, the housekeeper, and the Indian servant. We have the place to ourselves, but for a sergeant up-stairs. Leave the dog here, and come up."""
149,"sergeant,"""
150,"so as to hang it in front of me. Thank you. Now I must kick off my boots and stockings.--Just you carry them down with you, Watson. I am going to do a little climbing. And dip my handkerchief into the creasote. That will do. Now come up into the garret with me for a moment."""
151,""""
152,""""
153,"though. Is there nothing else?"""
154,"would you kindly step over to that flap-window and smell the edge of the wood-work? I shall stay here, as I have this handkerchief in my hand."""
155,I should think that Toby
156,quote
157,There's the print of wooden-leg's hand
158,"Do not imagine that I depend for my success in this case upon the mere chance of one of these fellows having put his foot in the chemical. I have knowledge now which would enable me to trace them in many different ways. This, however, is the readiest and, since fortune has put it into our hands, I should be culpable if I neglected it. It has, however, prevented the case from becoming the pretty little intellectual problem which it at one time promised to be. There might have been some credit to be gained out of it, but for this too palpable clue."
159,"There is credit, and to spare. I assure you, Holmes, that I marvel at the means by which you obtain your results in this case, even more than I did in the Jefferson Hope Murder. The thing seems to me to be deeper and more inexplicable. How, for example, could you describe with such confidence the wooden-legged man?"
160,"Pshaw, my dear boy! it was simplicity itself. I don't wish to be theatrical. It is all patent and above-board. Two officers who are in command of a convict-guard learn an important secret as to buried treasure. A map is drawn for them by an Englishman named Jonathan Small. You remember that we saw the name upon the chart in Captain Morstan's possession. He had signed it in behalf of himself and his associates,--the sign of the four, as he somewhat dramatically called it. Aided by this chart, the officers--or one of them--gets the treasure and brings it to England, leaving, we will suppose, some condition under which he received it unfulfilled. Now, then, why did not Jonathan Small get the treasure himself? The answer is obvious. The chart is dated at a time when Morstan was brought into close association with convicts. Jonathan Small did not get the treasure because he and his associates were themselves convicts and could not get away."
161,But that is mere speculation.
162,It is more than that. It is the only hypothesis which covers the facts. Let us see how it fits in with the sequel. Major Sholto remains at peace for
163,"you see, a power of comparison and of appreciation which is in itself a proof of nobility. There is much food for thought in Richter. You have not a pistol, have you?"""
164,"but if the other turns nasty I shall shoot him dead."""
165,""""
166,""""
167,"then! Catch!--A fine child, Mrs. Smith!"""
168,"is he?"""
169,"sir, and, truth to tell, I am beginnin' to feel frightened about him. But if it was about a boat, sir, maybe I could serve as well."""
170,"bless you, sir, it is in the steam launch that he has gone. That's what puzzles me; for I know there ain't more coals in her than would take her to about Woolwich and back."""
171,quote
172,"""But, my dear Mrs. Smith,"" said Holmes, shrugging his shoulders, ""You"
173,"""His voice, sir. I knew his voice, which is kind o' thick and"
174,"--about three it would be. 'Show a leg,"
175,"' says he: 'time to turn out guard.' My old man woke up Jim,--that's"
176,"--and away they went, without so much as a word to me. I"
177,"""And was this wooden-legged man alone?"""
178,"""Couldn't say, I am sure, sir. I didn't hear no one else."""
179,"""I am sorry, Mrs. Smith, for I wanted a steam launch, and I have"
180,"what is her name?"""
181,"""The Aurora, sir."""
182,"""Ah! She's not that old green launch with a yellow line, very broad"
183,"""No, indeed. She's as trim a little thing as any on the river. She's"
184,"black with two red streaks."""
185,"""Thanks. I hope that you will hear soon from Mr. Smith. I am going"
186,"you say?"""
187,"""No, sir. Black with a white band."""
188,"""Ah, of course. It was the sides which were black. Good-morning, Mrs."
189,Watson. We shall take
190,"""The main thing with people of that sort,"" said Holmes, as we sat in"
191,"""is never to let them think that their"
192,
193,"as it were, you are very likely to get what you want."""
194,"""Our course now seems pretty clear,"" said I"
195,quote
196,"""Got your message, sir,"" and brought 'em on sharp. Three bob and a tanner for tickets."
197,"""Yes, guv'nor,"""
198,"""The old scale of pay, and a guinea to the boy who finds the boat. Here's a day in advance. Now off you go!"""
199,"""If the launch is above water they will find her,"""
200,"""Toby could eat these scraps, I dare say. Are you going to bed, Holmes?"""
201,"""No: I am not tired. I have a curious constitution. I never remember feeling tired by work, though idleness exhausts me completely. I am going to smoke and to think over this queer business to which my fair client has introduced us. If ever man had an easy task, this of ours ought to be. Wooden-legged men are not so common, but the other man must, I should think, be absolutely unique."""
202,"""That other man again!"""
203,"""I have no wish to make a mystery of him,--to you, anyway. But you must have formed your own opinion. Now, do consider the data. Diminutive footmarks, toes never fettered by boots, naked feet, stone-headed wooden mace, great agility, small poisoned darts. What do you make of all this?"""
204,"""A savage!"""
205,"""Hardly that,"""
206,"""When first I saw signs of strange weapons I was inclined to think so; but the remarkable character of the footmarks caused me to reconsider my views. Some of the inhabitants of the Indian Peninsula are small men, but none could have left such marks as that. The Hindoo proper has long and thin feet. The sandal-wearing Mohammedan has the great toe well separated from the others, because the thong is commonly passed between. These little darts, too, could only be shot in one way. They are from a blow-pipe. Now, then, where are we to find our savage?"""
207,"""South American,"""
208,"""This is the first volume of a gazetteer which is now being published. It may be looked upon as the very latest authority. What have we here? 'Andaman Islands, situated 340 miles to the north of Sumatra, in the Bay of Bengal.' Hum! hum!  What's all this? Moist climate, coral reefs, sharks, Port Blair, convict-barracks"
209,"""quote"""
210,"""It is for Mr. Thaddeus Sholto that I am anxious,"""
211,"""Nothing else is of any consequence; but I think that he has behaved most kindly and honorably throughout. It is our duty to clear him of this dreadful and unfounded charge."""
212,"""I suppose that Mr. Sherlock Holmes has gone out,"""
213,"""No, sir. He has gone to his room, sir. Do you know, sir,"""
214,"""Why so, Mrs. Hudson?"""
215,"""Well, he's that strange, sir. After you was gone he walked and he walked, up and down, and up and down, until I was weary of the sound of his footstep. Then I heard him talking to himself and muttering,"""
216,"""And every time the bell rang out he came on the stairhead, with 'What is that, Mrs. Hudson?'"""
217,"""I don't think that you have any cause to be uneasy, Mrs. Hudson,"""
218,"""I have seen him like this before. He has some small matter upon his mind which makes him restless."""
219,"""You are knocking yourself up, old man,"""
220,"""No, I could not sleep,"""
221,"""This infernal problem is consuming me. It is too much to be balked by so petty an obstacle,"""
222,"""I know the men, the launch, everything; and yet I can get no news. I have set other agencies at work, and used every means at my disposal. The whole river has been searched on either side, but there is no news, nor has Mrs. Smith heard of her husband. I shall come to the conclusion soon that they have scuttled the craft. But there are objections to that."""
223,"""Or that Mrs. Smith has put us on a wrong scent."""
224,"""No, I think that may be dismissed. I had inquiries made, and there is a launch of that description."""
225,"""Could it have gone up the river?"""
226,"""I have considered that possibility too, and there is a search-party who will work up as far as Richmond. If no news comes to-day, I shall start off myself to-morrow, and go for the men rather than the boat."""
227,"""But surely, surely"
228,quote
229,"Good-day, sir; good-day"
230,Thank you; I don't mind if I do
231,And a whiskey-and-soda?
232,"Well, half a glass. It is very hot for the time of year; and I have had a good deal to worry and try me. You know my theory about this Norwood case?"
233,I remember that you expressed one.
234,"Well, I have been obliged to reconsider it. I had my net drawn tightly round Mr. Sholto, sir, when pop he went through a hole in the middle of it. He was able to prove an alibi which could not be shaken. From the time that he left his brother's room he was never out of sight of some one or other. So it could not be he who climbed over roofs and through trap-doors. It's a very dark case, and my professional credit is at stake. I should be very glad of a little assistance."
235,We all need help sometimes.
236,"Your friend Mr. Sherlock Holmes is a wonderful man, sir. He's a man who is not to be beat. I have known that young man go into a good many cases, but I never saw the case yet that he could not throw a light upon. He is irregular in his methods, and a little quick perhaps in jumping at theories, but, on the whole, I think he would have made a most promising officer, and I don't care who knows it. I have had a wire from him this morning, by which I understand that he has got some clue to this Sholto business. Here is the message."
237,"Go to Baker Street at once. If I have not returned, wait for me. I am close on the track of the Sholto gang. You can come with us to-night if you want to be in at the finish."
238,This sounds well. He has evidently picked up the scent again.
239,"Ah, then he has been at fault too."
240,Even the best of us are thrown off sometimes. Of course this may prove to be a false alarm; but it is my duty as an officer of the law to allow
241,quote
242,"""One bumper,"" said he, ""to the success of our little expedition. And now it is high time we were off. Have you a pistol, Watson?"""
243,"""I have my old service-revolver in my desk."""
244,"""It seems to me to be a little weak,"" said I. ""It is more probable that he had arranged his affairs before ever he set out upon his expedition."""
245,"""No, I hardly think so. This lair of his would be too valuable a retreat in case of need for him to give it up until he was sure that he could do without it."""
246,quote
247,In that case I should have wasted my day. I think that it is a
248,why should he ask questions? They send him
249,"I thought over every possible course, and"
250,"Some one calls him a soul concealed in an animal,"""
251,"Winwood Reade is good upon the subject,"""
252,"I think we gain a little,"""
253,"I am sure of it,"""
254,"Fire if he raises his hand,"""
255,quote
256,"""See here,"" said Holmes, pointing to the wooden hatchway. ""We were"
257,"""I confess that it turned me sick to think of the horrible death"
258,"""We will be at Vauxhall Bridge presently,"" said Jones, ""and shall"
259,"Dr. Watson, with the treasure-box."""
260,quote
261,"""I have brought something which is worth all the news in the world. I have brought you something which is worth all the news in the world. I have brought you a fortune."""
262,"""Not to me, but to my friend Sherlock Holmes. With all the will in the world, I could never have followed up a clue which has taxed even his analytical genius. As it was, we very nearly lost it at the last moment."""
263,"""That is all over. It was nothing. I will tell you no more gloomy details. Let us turn to something brighter. There is the treasure. What could be brighter than that? I got leave to bring it with me, thinking that it would interest you to be the first to see it."""
264,"""Because you are within my reach again. Because I love you, Mary, as truly as ever a man loved a woman. Because this treasure, these riches, sealed my lips. Now that they are gone I can tell you how I love you. That is why I said, 'Thank God.'"""
265,"""I heard a cab drive up. I thought that Mrs. Forrester had come back very early, but I never dreamed that it might be you. What news have you brought me?"""
266,"""If I have it, I owe it to you."""
267,"""The treasure is lost."""
268,"""Because you are within my reach again."""
269,"""Then I say, 'Thank God,' too."""
270,"""There goes the reward! Where there is no money there is no pay. This night's work would have been worth a tenner each to Sam Brown and me if the treasure had been there."""
271,"""It's a bad job, and so Mr. Athelney Jones will think."""
272,"""This is your doing, Small."""
273,quote
274,"You are deceiving us, Small,"""
275,"Easier for me to throw, and easier for you to recover,"""
276,"The man that was clever enough to hunt me down is clever enough to pick an iron box from the bottom of a river. Now that they are scattered over five miles or so, it may be a harder job. It went to my heart to do it, though. I was half mad when you came up with us. However, there's no good grieving over it. I've had ups in my life, and I've had downs, but I've learned not to cry over spilled milk."""
277,"""This is a very serious matter, Small,"""
278,"""Justice!"""
279,"Whose loot is this, if it is not ours? Where is the justice that I should give it up to those who have never earned it? Look how I have earned it! Twenty long years in that fever-ridden swamp, all day at work under the mangrove-tree, all night chained up in the filthy convict-huts, bitten by mosquitoes, racked with ague, bullied by every cursed black-faced policeman who loved to take it out of a white man. That was how I earned the Agra treasure; and you talk to me of justice because I cannot bear to feel that I have paid this price only that another may enjoy it! I would rather swing a score of times, or have one of Tonga's darts in my hide, than live in a convict's cell and feel that another man is at his ease in a palace with the money that should be mine."""
280,"""You forget that we know nothing of all this,"""
281,"""Well, sir, you have been very fair-spoken to me, though I can see that I have you to thank that I have these bracelets upon my wrists. Still, I bear no grudge for that. It is all fair and above-board. If you want to hear my story I have no wish to hold it back. What I say to you is God's truth, every word of it. Thank you; you can put the glass beside me here, and I'll put my lips to it if I am dry."""
282,"""I am a Worcestershire man myself,--born near Pershore. I dare say you would find a heap of Smalls living there now if you were to look. I have often thought of taking a look round there, but the truth"
283,quote
284,"""The city of Agra is a great place, swarming with fanatics and fierce devil-worshippers of all sorts."
285,"""The river washes along the front of the old fort, and so protects it, but on the sides and behind there are many doors, and these had to be guarded, of course, in the old quarter as well as in that which was actually held by our troops."
286,"""Well, I was pretty proud at having this small command given me, since I was a raw recruit, and a game-legged one at that."
287,"""The third night of my watch was dark and dirty, with a small, driving rain."
288,"""My first thought was that these fellows were in league with the rebels, and that this was the beginning of an assault."
289,"""I will swear it, provided that the fort is not endangered."
290,"""Then my comrade and I will swear that you shall have a quarter of the treasure which shall be equally divided among the four of us."
291,"quote"""
292,",''There are but three,''"
293,''No; Dost Akbar must have his share. We can tell the tale to you
294,"Mahomet Singh, and"
295,"Sahib, and I tell"
296,
297,though you
298,your blood would
299,and your body in the water. But the Sikh
300,"and the Englishman knows the Sikh. Hearken,"
301,to what I have to say.
302,"''There is a rajah in the northern provinces who has much wealth,"
303,and
304,for he is of a low nature and
305,--with the Sepoy
306,"however, it seemed to him that the"
307,for through all the land he could hear of
308,being a careful
309,"he made such plans that, come what might, half at least of his"
310,but the most precious stones
311,and sent
312,"under the guise of a merchant, should"
313,there to lie until the land is at peace.
314,"if the rebels won he would have his money, but if the Company"
315,"he threw himself into the cause of the Sepoys, since they were"
316,"mark you, Sahib, his property"
317,"''This pretended merchant, who travels under the name of"
318,""","
319,"we carried him in, Abdullah, Akbar, and I. A fine weight he was, too, for all that he was so short. Mahomet Singh was left to guard the door. We took him to a place which the Sikhs had already prepared. It was some distance off, where a winding passage leads to a great empty hall, the brick walls of which were all crumbling to pieces. The earth floor had sunk in at one place, making a natural grave, so we left Achmet the merchant there, having first covered him over with loose bricks. This done, we all went back to the treasure."
320,"and the light of the lantern gleamed upon a collection of gems such as I have read of and thought about when I was a little lad at Pershore. It was blinding to look upon them. When we had feasted our eyes we took them all out and made a list of them. There were one hundred and forty-three diamonds of the first water, including one which has been called, I believe, 'the Great Mogul' and is said to be the second largest stone in existence. Then there were ninety-seven very fine emeralds, and one hundred and seventy rubies, some of which, however, were small. There were forty carbuncles, two hundred and ten sapphires, sixty-one agates, and a great quantity of beryls, onyxes, cats'-eyes, turquoises, and other stones, the very names of which I did not know at the time, though I have become more familiar with them since. Besides this, there were nearly three hundred very fine pearls, twelve of which were set in a gold coronet. By the way, these last had been taken out of the chest and were not there when I recovered it."
321,and then to divide it
322,quote
323,"'It's all up, Morstan,' he was saying, as they passed my hut. 'I shall have to send in my papers. I am a ruined man.'"
324,"'Nonsense, old chap!' he said, slapping him upon the shoulder. 'I've had a nasty facer myself, but--'"
325,"'Half a million, Small?' he gasped, looking hard at me to see if I was in earnest."
326,'Hum!' he said. 'A fifth share! That is not very tempting.'
327,"'You see, Morstan,' said he, 'Small is a man of his word. He does not flinch from his friend. I think we may very well trust him.'"
328,"'It's a dirty business,' the other answered. 'Yet, as you say, the money would save our commissions handsomely.'"
329,"gentlemen, I weary you with my long story, and I know that my friend Mr. Jones is impatient to get me safely stowed in chokey. I'll make it as short as I can. The villain Sholto went off to India, but he never came back again. Captain Morstan showed me his name among a list of passengers in one of the mail-boats very shortly afterwards. His uncle had died, leaving him a fortune, and he had left the army, yet he could stoop to treat five men as he had treated us. Morstan went over to Agra shortly afterwards, and found, as we expected, that the treasure was indeed gone. The scoundrel had stolen it all, without carrying out one of the conditions on which we had sold him the secret. From that day I lived only for vengeance. I thought of it by day and I nursed it by night. It became an overpowering, absorbing passion with me. I cared nothing for the law,--nothing for the gallows. To escape, to track down Sholto, to have my hand upon his throat,--that was my one thought. Even the Agra treasure had come to be a smaller thing in my mind than the slaying of Sholto."
330,"I have set my mind on many things in this life, and never one which I did not carry out. But it was weary years before my time came. I have told you that I had picked up something of medicine. One day when Dr. Somerton was down with a fever a little Andaman Islander was picked up by a convict-gang in the woods. He was sick to death, and had gone to a lonely place to die. I took him in hand, though he was as venomous as a young snake, and after a couple of months I got him all right and able to walk. He took a kind of fancy to me then, and would hardly go back to his woods, but was always hanging about my hut. I learned a little of his lingo from him, and this made him all the fonder of me."
331,"and owned a big, roomy canoe of his own. When I found that he was devoted to me and would do anything to serve me, I saw my chance of escape. I talked it over with him. He was"
332,quote
333,Very much surprised was he when I made at him with the rope's end and cursed him for a little blood-thirsty imp.
334,"I don't know that I have anything else to tell you. I had heard a waterman speak of the speed of Smith's launch, the Aurora, so I thought she would be a handy craft for our escape."
335,"All this is the truth, and if I tell it to you, gentlemen, it is not to amuse you,--for you have not done me a very good turn,--but it is because I believe the best defence I can make is just to hold back nothing, but let all the world know how badly I have myself been served by Major Sholto, and how innocent I am of the death of his son."
336,"A very remarkable account,"" said Sherlock Holmes. ""A fitting wind-up to an extremely interesting case. There is nothing at all new to me in the latter part of your narrative, except that you brought your own rope. That I did not know."
337,"He had lost them all, sir, except the one which was in his blow-pipe at the time."
338,"Ah, of course,"" said Holmes. ""I had not thought of that."""
339,"Is there any other point which you would like to ask about?"" asked the convict, affably."
340,"Well, Holmes,"" said Athelney Jones, ""You are a man to be humored, and we all know that you are a connoisseur of crime, but duty is duty, and I have gone rather far in doing what you and your friend asked me."
341,"Good-night, gentlemen both,"" said Jonathan Small."
342,"You first, Small,"" remarked the wary Jones as they left the room."
343,whatever you may have done to the gentleman at the Andaman Isles.
344,"Well, and there is the end of our little drama,"" I remarked, after we had set some time smoking in silence. ""I fear that it may be the last investigation in which I shall have the chance of studying your methods. Miss Morstan has done me the honor to accept me as a husband in prospective."
345,"He gave a most dismal groan. ""I feared as much,"" said he. ""I really cannot congratulate you."
346,"I was a little hurt. ""Have"
