number,quote
34,"Because she has said that she would send it on the day when the
     betrothal was publicly proclaimed. That will be next Monday."
35,"That is
     very fortunate, as I have one or two matters of importance to look
     into just at present. Your Majesty will, of course, stay in London
     for the present?"
36,"There are three hundred pounds in gold and seven hundred in notes,"
37,"There were several people on the pavement at the time, but the
     greeting appeared to come from a slim youth in an ulster who had
     hurried by."
38,"CHAPTER III



     I slept at Baker Street that night, and we were engaged upon our
     toast and coffee in the morning when the King of Bohemia rushed into
     the room."
39,"We descended and started off once
     more for Briony Lodge."
40,"He relapsed into a moody silence,
     which was not broken until we drew up in Serpentine Avenue.

     The door of Briony Lodge was open, and an elderly woman stood upon
     the steps. She watched us with a sardonic eye as we stepped from the
     brougham."
41,"answered my companion, looking at her with a
     questioning and rather startled gaze."
42,"From what I have seen of the lady she seems indeed to be on a very
     different level to your Majesty,"
43,"I am sorry
     that I have not been able to bring your Majestys business to a more
     successful conclusion."
44,"Your Majesty has something which I should value even more highly,"
45,"How did you know, for example, that I did manual
     labour. Its as true as gospel, for I began as a ships carpenter."
46,"I
     thought at first that you had done something clever, but I see that
     there was nothing in it, after all."
47,"that I make a mistake in
     explaining. Omne ignotum pro magnifico, you know, and my poor
     little reputation, such as it is, will suffer shipwreck if I am so
     candid. Can you not find the advertisement, Mr. Wilson?"
48,"I have a small pawnbrokers
     business at Coburg Square, near the City. Its not a very large
     affair, and of late years it has not done more than just give me a
     living. I used to be able to keep two assistants, but now I only keep
     one; and I would have a job to pay him but that he is willing to come
     for half wages so as to learn the business."
49,"His name is Vincent Spaulding, and hes not such a youth, either.
     Its hard to say his age. I should not wish a smarter assistant, Mr.
     Holmes; and I know very well that he could better himself and earn
     twice what I am able to give him. But, after all, if he is satisfied,
     why should I put ideas in his head?"
50,"Why, says he, heres another vacancy on the League of the
     Red-headed Men. Its worth quite a little fortune to any man who gets
     it, and I understand that there are more vacancies than there are
     men, so that the trustees are at their wits end what to do with the
     money. If my hair would only change colour, heres a nice little crib
     all ready for me to step into."
51,"I started off, Mr. Holmes, but when I got to that address it was a
     manufactory of artificial knee-caps, and no one in it had ever heard
     of either Mr. William Morris or Mr. Duncan Ross."
52,"I went home to Saxe-Coburg Square, and I took the advice of my
     assistant. But he could not help me in any way. He could only say
     that if I waited I should hear by post. But that was not quite good
     enough, Mr. Holmes. I did not wish to lose such a place without a
     struggle, so, as I had heard that you were good enough to give advice
     to poor folk who were in need of it, I came right away to you."
53,"Your case is an exceedingly
     remarkable one, and I shall be happy to look into it. From what you
     have told me I think that it is possible that graver issues hang from
     it than might at first sight appear."
54,"I do not
     see that you have any grievance against this extraordinary league. On
     the contrary, you are, as I understand, richer by some £30, to say
     nothing of the minute knowledge which you have gained on every
     subject which comes under the letter A. You have lost nothing by
     them."
55,"Yes, sir. He told me that a gipsy had done it for him when he was a
     lad."
56,"That will do, Mr. Wilson. I shall be happy to give you an opinion
     upon the subject in the course of a day or two. To-day is Saturday,
     and I hope that by Monday we may come to a conclusion."
57,"the more bizarre a thing is the less
     mysterious it proves to be. It is your commonplace, featureless
     crimes which are really puzzling, just as a commonplace face is the
     most difficult to identify. But I must be prompt over this matter."
58,"I only wished to ask you how you would go
     from here to the Strand."
59,"He is, in
     my judgment, the fourth smartest man in London, and for daring I am
     not sure that he has not a claim to be third. I have known something
     of him before."
60,"He has his own little methods, which are, if
     he wont mind my saying so, just a little too theoretical and
     fantastic, but he has the makings of a detective in him. It is not
     too much to say that once or twice, as in that business of the Sholto
     murder and the Agra treasure, he has been more nearly correct than
     the official force."
61,"Still, I confess that I miss my rubber. It is the
     first Saturday night for seven-and-twenty years that I have not had
     my rubber."
62,"that you will play
     for a higher stake to-night than you have ever done yet, and that the
     play will be more exciting. For you, Mr. Merryweather, the stake will
     be some £30,000; and for you, Jones, it will be the man upon whom you
     wish to lay your hands."
63,I must really ask you to be a little more quiet!
64,"You have already imperilled the whole success of our
     expedition. Might I beg that you would have the goodness to sit down
     upon one of those boxes, and not to interfere?"
65,"Yes. We had occasion some months ago to strengthen our resources and
     borrowed for that purpose 30,000 napoleons from the Bank of France.
     It has become known that we have never had occasion to unpack the
     money, and that it is still lying in our cellar. The crate upon which
     I sit contains 2,000 napoleons packed between layers of lead foil.
     Our reserve of bullion is much larger at present than is usually kept
     in a single branch office, and the directors have had misgivings upon
     the subject."
66,"And now it is
     time that we arranged our little plans. I expect that within an hour
     matters will come to a head. In the meantime Mr. Merryweather, we
     must put the screen over that dark lantern."
67,"I fancy
     that my pal is all right, though I see you have got his coat-tails."
68,"There are three men waiting for him at the door,"
69,"Oh, indeed! You seem to have done the thing very completely. I must
     compliment you."
70,"I do not know how the bank can thank you or repay you.
     There is no doubt that you have detected and defeated in the most
     complete manner one of the most determined attempts at bank robbery
     that have ever come within my experience."
71,"I have had one or two little scores of my own to settle with Mr.
     John Clay,"
72,"I have been at some small expense over this
     matter, which I shall expect the bank to refund, but beyond that I am
     amply repaid by having had an experience which is in many ways
     unique, and by hearing the very remarkable narrative of the
     Red-headed League."
73,"Then, suddenly realising the full purport of his
     words, she gave a violent start and looked up, with fear and
     astonishment upon her broad, good-humoured face."
74,"She pulled a little handkerchief out of her
     muff and began to sob heavily into it."
75,"The question was hardly out of my mouth, and Holmes had not yet
     opened his lips to reply, when we heard a heavy footfall in the
     passage and a tap at the door."
76,"The man who entered was a sturdy, middle-sized fellow, some thirty
     years of age, clean-shaven, and sallow-skinned, with a bland,
     insinuating manner, and a pair of wonderfully sharp and penetrating
     grey eyes. He shot a questioning glance at each of us, placed his
     shiny top-hat upon the sideboard, and with a slight bow sidled down
     into the nearest chair."
77,"shouted Mr. Windibank, turning white to his lips and
     glancing about him like a rat in a trap."
78,"Our visitor had recovered something of his assurance while Holmes had
     been talking, and he rose from his chair now with a cold sneer upon
     his pale face."
79,"He took two swift
     steps to the whip, but before he could grasp it there was a wild
     clatter of steps upon the stairs, the heavy hall door banged, and
     from the window we could see Mr. James Windibank running at the top
     of his speed down the road."
80,"I knew your energetic nature, and that you would not be happy
     until you had been on the scene of the crime."
81,"I am so glad that you have come. I have driven down to
     tell you so. I know that James didnt do it. I know it, and I want
     you to start upon your work knowing it, too. Never let yourself doubt
     upon that point. We have known each other since we were little
     children, and I know his faults as no one else does; but he is too
     tender-hearted to hurt a fly. Such a charge is absurd to anyone who
     really knows him."
82,"You
     may rely upon my doing all that I can."
83,"But you have read the evidence. You have formed some conclusion? Do
     you not see some loophole, some flaw? Do you not yourself think that
     he is innocent?"
84,"But he is right. Oh! I know that he is right. James never did it.
     And about his quarrel with his father, I am sure that the reason why
     he would not speak about it to the coroner was because I was
     concerned in it."
85,"It is no time for me to hide anything. James and his father had many
     disagreements about me. Mr. McCarthy was very anxious that there
     should be a marriage between us. James and I have always loved each
     other as brother and sister; but of course he is young and has seen
     very little of life yet, and--and--well, he naturally did not wish to
     do anything like that yet. So there were quarrels, and this, I am
     sure, was one of them."
86,"No, he was averse to it also. No one but Mr. McCarthy was in favour
     of it."
87,"Why should you raise up hopes which you are bound
     to disappoint? I am not over-tender of heart, but I call it cruel."
88,"I think that I see my way to clearing James McCarthy,"
89,"It is said
     that Mr. Turner, of the Hall, is so ill that his life is despaired
     of."
90,"About sixty; but his constitution has been shattered by his life
     abroad, and he has been in failing health for some time. This
     business has had a very bad effect upon him. He was an old friend of
     McCarthys, and, I may add, a great benefactor to him, for I have
     learned that he gave him Hatherley Farm rent free."
91,"Oh, yes! In a hundred other ways he has helped him. Everybody about
     here speaks of his kindness to him."
92,"I find it hard enough to tackle facts, Holmes,
     without flying away after theories and fancies."
93,"you do find it very hard to
     tackle the facts."
94,"That McCarthy senior met his death from McCarthy junior and that all
     theories to the contrary are the merest moonshine."
95,"But I am very much mistaken if this is not Hatherley Farm
     upon the left."
96,"Theories are all very well, but we have to deal with a hard-headed
     British jury."
97,"You work your own method,
     and I shall work mine. I shall be busy this afternoon, and shall
     probably return to London by the evening train."
98,"and I really cannot undertake to go about the country looking for a
     left-handed gentleman with a game leg. I should become the
     laughing-stock of Scotland Yard."
99,"I have given you the chance. Here
     are your lodgings. Good-bye. I shall drop you a line before I leave."
100,"I could see that the end had not been in his mouth. Therefore he
     used a holder. The tip had been cut off, not bitten off, but the cut
     was not a clean one, so I deduced a blunt pen-knife."
101,"you have drawn a net round this man from which he
     cannot escape, and you have saved an innocent human life as truly as
     if you had cut the cord which was hanging him. I see the direction in
     which all this points. The culprit is--"
102,"Yes, the lodge-keeper brought it up. You said that you wished to see
     me here to avoid scandal."
103,"But
     I would not have let the young man come to harm. I give you my word
     that I would have spoken out if it went against him at the Assizes."
104,"I would have spoken now had it not been for my dear girl. It would
     break her heart--it will break her heart when she hears that I am
     arrested."
105,"I am no official agent. I understand that it was your daughter who
     required my presence here, and I am acting in her interests. Young
     McCarthy must be got off, however."
106,"I pray that we may
     never be exposed to such a temptation."
107,"Why does fate play
     such tricks with poor, helpless worms? I never hear of such a case as
     this that I do not think of Baxters words, and say, There, but for
     the grace of God, goes Sherlock Holmes."
108,"I trust that I am not intruding. I fear that I have brought
     some traces of the storm and rain into your snug chamber."
109,"They may rest here on
     the hook and will be dry presently. You have come up from the
     south-west, I see."
110,"And yet I question, sir, whether, in all your experience, you have
     ever listened to a more mysterious and inexplicable chain of events
     than those which have happened in my own family."
111,"Pray give us the essential
     facts from the commencement, and I can afterwards question you as to
     those details which seem to me to be most important."
112,"and beneath were the following
     enigmatical notices:


     4th. Hudson came. Same old platform.
     7th. Set the pips on McCauley, Paramore, and John Swain, of St.
     Augustine.
     9th. McCauley cleared.
     10th. John Swain cleared.
     12th. Visited Paramore. All well."
113,"that the
     sudden breaking up of the society was coincident with the
     disappearance of Openshaw from America with their papers. It may well
     have been cause and effect. It is no wonder that he and his family
     have some of the more implacable spirits upon their track. You can
     understand that this register and diary may implicate some of the
     first men in the South, and that there may be many who will not sleep
     easy at night until it is recovered."
114,"He put his two forefingers between his teeth and whistled shrilly--a
     signal which was answered by a similar whistle from the distance,
     followed shortly by the rattle of wheels and the clink of horses
     hoofs."
115,"I confess that I have been as blind as a
     mole, but it is better to learn wisdom late than never to learn it at
     all."
116,"I had an idea that he
     might, and I took the liberty of bringing the tools with me."
117,"If I am Mr. Neville St. Clair, then it is obvious that no crime has
     been committed, and that, therefore, I am illegally detained."
118,"No crime, but a very great error has been committed,"
119,You would have done better to have trusted your wife.
120,"were scrawled upon one
     side. It was pierced in the brim for a hat-securer, but the elastic
     was missing. For the rest, it was cracked, exceedingly dusty, and
     spotted in several places, although there seemed to have been some
     attempt to hide the discoloured patches by smearing them with ink."
121,"With a comical pomposity of
     manner he bowed solemnly to both of us and strode off upon his way."
122,"We passed across Holborn, down Endell Street, and so through a zigzag
     of slums to Covent Garden Market. One of the largest stalls bore the
     name of Breckinridge upon it, and the proprietor a horsey-looking
     man, with a sharp face and trim side-whiskers was helping a boy to
     put up the shutters."
123,A flush sprang to the white cheeks of the stranger.
124,"The little man stood glancing from one to the other of us with
     half-frightened, half-hopeful eyes, as one who is not sure whether he
     is on the verge of a windfall or of a catastrophe. Then he stepped
     into the cab, and in half an hour we were back in the sitting-room at
     Baker Street. Nothing had been said during our drive, but the high,
     thin breathing of our new companion, and the claspings and
     unclaspings of his hands, spoke of the nervous tension within him."
125,"Our visitor staggered to his feet and clutched the mantelpiece with
     his right hand. Holmes unlocked his strong-box and held up the blue
     carbuncle, which shone out like a star, with a cold, brilliant,
     many-pointed radiance. Ryder stood glaring with a drawn face,
     uncertain whether to claim or to disown it."
126,"Oh, very well. Kill it and take it with you."
127,"My name is Sherlock
     Holmes. This is my intimate friend and associate, Dr. Watson, before
     whom you can speak as freely as before myself. Ha! I am glad to see
     that Mrs. Hudson has had the good sense to light the fire. Pray draw
     up to it, and I shall order you a cup of hot coffee, for I observe
     that you are shivering."
128,"My name is Helen Stoner, and I am living with my stepfather, who is
     the last survivor of one of the oldest Saxon families in England, the
     Roylotts of Stoke Moran, on the western border of Surrey."
129,"For answer Holmes pushed back the frill of black lace which fringed
     the hand that lay upon our visitors knee. Five little livid spots,
     the marks of four fingers and a thumb, were printed upon the white
     wrist."
130,"She dropped her thick black veil over her face and glided
     from the room."
131,"he snarled, and hurling
     the twisted poker into the fireplace he strode out of the room."
132,"said the driver, pointing to a cluster of
     roofs some distance to the left;"
133,"We got off, paid our fare, and the trap rattled back on its way to
     Leatherhead."
134,"About nine oclock the light among the trees was extinguished, and
     all was dark in the direction of the Manor House. Two hours passed
     slowly away, and then, suddenly, just at the stroke of eleven, a
     single bright light shone out right in front of us."
135,"whispered Holmes.

     I took a step forward. In an instant his strange headgear began to
     move, and there reared itself from among his hair the squat
     diamond-shaped head and puffed neck of a loathsome serpent."
136,"Well, I have
     drawn my circle, and I only wish I knew at what point upon it the
     folk that we are in search of are to be found."
137,"you have formed your opinion!
     Come, now, we shall see who agrees with you. I say it is south, for
     the country is more deserted there."
138,"Of course there can be no doubt as to the nature of
     this gang."
139,"They are coiners on a large scale, and
     have used the machine to form the amalgam which has taken the place
     of silver."
140,"There is the
     gravel-drive, and there are the rose-bushes where I lay. That second
     window is the one that I jumped from."
141,"you have had your revenge upon them.
     There can be no question that it was your oil-lamp which, when it was
     crushed in the press, set fire to the wooden walls, though no doubt
     they were too excited in the chase after you to observe it at the
     time. Now keep your eyes open in this crowd for your friends of last
     night, though I very much fear that they are a good hundred miles off
     by now."
142,"it has been a pretty business for me! I have
     lost my thumb and I have lost a fifty-guinea fee, and what have I
     gained?"
143,"Indirectly it may be of value,
     you know; you have only to put it into words to gain the reputation
     of being excellent company for the remainder of your existence."
144,"A marriage has been arranged [it says] and will, if rumour is
     correct, very shortly take place, between Lord Robert St. Simon,
     second son of the Duke of Balmoral, and Miss Hatty Doran, the only
     daughter of Aloysius Doran. Esq., of San Francisco, Cal., U.S.A.

     That is all."
145,"There was a paragraph amplifying this in one of the society papers
     of the same week. Ah, here it is:"
146,"The nobleman swung his glasses a little faster and stared down into
     the fire."
147,"The official detective was attired in a pea-jacket and cravat, which
     gave him a decidedly nautical appearance, and he carried a black
     canvas bag in his hand. With a short greeting he seated himself and
     lit the cigar which had been offered to him."
148,"said he, putting a new wedding-ring upon the top of the
     pile."
149,"He took up the paper in a listless way,
     but his attention instantly became riveted, and he gave a little cry
     of satisfaction."
150,"It was indeed our visitor of the afternoon who came bustling in,
     dangling his glasses more vigorously than ever, and with a very
     perturbed expression upon his aristocratic features."
151,"that you would have joined us in a
     friendly supper."
152,"Then I trust that you at least will honour me with your company,"
153,"It is always a joy to meet an American, Mr.
     Moulton, for I am one of those who believe that the folly of a
     monarch and the blundering of a minister in far-gone years will not
     prevent our children from being some day citizens of the same
     world-wide country under a flag which shall be a quartering of the
     Union Jack with the Stars and Stripes."
154,"because it serves to show very clearly how
     simple the explanation may be of an affair which at first sight seems
     to be almost inexplicable. Nothing could be more natural than the
     sequence of events as narrated by this lady, and nothing stranger
     than the result when viewed, for instance, by Mr. Lestrade of
     Scotland Yard."
155,"perhaps you would not be very
     gracious either, if, after all the trouble of wooing and wedding, you
     found yourself deprived in an instant of wife and of fortune. I think
     that we may judge Lord St. Simon very mercifully and thank our stars
     that we are never likely to find ourselves in the same position. Draw
     your chair up and hand me my violin, for the only problem we have
     still to solve is how to while away these bleak autumnal evenings."
156,"He is looking
     up at the numbers of the houses."
157,"Yes; I rather think he is coming to consult me professionally. I
     think that I recognise the symptoms. Ha! did I not tell you?"
158,"God knows I have!--a trouble which is enough to unseat my reason, so
     sudden and so terrible is it. Public disgrace I might have faced,
     although I am a man whose character has never yet borne a stain.
     Private affliction also is the lot of every man; but the two coming
     together, and in so frightful a form, have been enough to shake my
     very soul. Besides, it is not I alone. The very noblest in the land
     may suffer unless some way be found out of this horrible affair."
159,"and let me have a clear
     account of who you are and what it is that has befallen you."
160,"He opened the case, and taking out the diadem he laid it
     upon the table. It was a magnificent specimen of the jewellers art,
     and the thirty-six stones were the finest that I have ever seen. At
     one side of the coronet was a cracked edge, where a corner holding
     three gems had been torn away."
161,"said he, and turned back to
     his chemical studies.

     The summons was a brief and urgent one.

     Please be at the Black Swan Hotel at Winchester at midday to-morrow
     [it said]. Do come! I am at my wits end.
     Hunter."
162,"We were as good as our word, for it was just seven when we reached
     the Copper Beeches, having put up our trap at a wayside public-house.
     The group of trees, with their dark leaves shining like burnished
     metal in the light of the setting sun, were sufficient to mark the
     house even had Miss Hunter not been standing smiling on the
     door-step."
163,"It was an old rickety door and gave at once before our united
     strength. Together we rushed into the room. It was empty. There was
     no furniture save a little pallet bed, a small table, and a basketful
     of linen. The skylight above was open, and the prisoner gone."
164,"I think that what you have been good enough to
     tell us makes the matter fairly clear, and that I can deduce all that
     remains. Mr. Rucastle then, I presume, took to this system of
     imprisonment?"
165,"I am sure we owe you an apology, Mrs. Toller,"
166,"for you
     have certainly cleared up everything which puzzled us. And here comes
     the country surgeon and Mrs. Rucastle, so I think, Watson, that we
     had best escort Miss Hunter back to Winchester, as it seems to me
     that our locus standi now is rather a questionable one."
167,"Never in my life have I been placed in such a situation. It
     is most improper--most outrageous. I must insist upon some
     explanation."
168,"May I ask, in the first place, why you came to me at all?"
169,"Your telegram was dispatched
     about one. But no one can glance at your toilet and attire without
     seeing that your disturbance dates from the moment of your waking."
170,"You are right, Mr. Holmes. I never gave a thought to my toilet. I
     was only too glad to get out of such a house. But I have been running
     round making inquiries before I came to you. I went to the house
     agents, you know, and they said that Mr. Garcias rent was paid up
     all right and that everything was in order at Wisteria Lodge."
171,"You are like my friend,
     Dr. Watson, who has a bad habit of telling his stories wrong end
     foremost. Please arrange your thoughts and let me know, in their due
     sequence, exactly what those events are which have sent you out
     unbrushed and unkempt, with dress boots and waistcoat buttoned awry,
     in search of advice and assistance."
172,"Exactly, Mr. Holmes. We picked up the scent at Charing Cross
     Post-Office and came on here."
173,"All you desire is a
     plain statement, is it not?"
174,"he reported, after a short examination
     of the grass bed,"
175,"In silence Baynes led the way to the sink and held forward his
     candle. The limbs and body of some large, white bird, torn savagely
     to pieces with the feathers still on, were littered all over it.
     Holmes pointed to the wattles on the severed head."
176,"We hurried down the
     village street and found, as we had expected, that the inspector was
     just leaving his lodgings."
177,"Theyve gone, Mr. Holmes. They went by the last train. The lady
     broke away, and Ive got her in a cab downstairs."
178,"When the carriage came out I
     followed it to the station. She was like one walking in her sleep,
     but when they tried to get her into the train she came to life and
     struggled. They pushed her into the carriage. She fought her way out
     again. I took her part, got her into a cab, and here we are. I shant
     forget the face at the carriage window as I led her away. Id have a
     short life if he had his way--the black-eyed, scowling, yellow
     devil."
179,"Ive had a plain-clothes man waiting at the station all the week.
     Wherever the High Gable folk go he will keep them in sight. But he
     must have been hard put to it when Miss Burnet broke away. However,
     your man picked her up, and it all ends well. We cant arrest without
     her evidence, that is clear, so the sooner we get a statement the
     better."
180,"How
     can an English lady join in such a murderous affair?"
181,"I join in it because there is no other way in the world by which
     justice can be gained. What does the law of England care for the
     rivers of blood shed years ago in San Pedro, or for the shipload of
     treasure which this man has stolen? To you they are like crimes
     committed in some other planet. But we know. We have learned the
     truth in sorrow and in suffering. To us there is no fiend in hell
     like Juan Murillo, and no peace in life while his victims still cry
     for vengeance."
182,"he was as you say. I have heard that he was
     atrocious. But how are you affected?"
183,"Now for our friend Lestrade. I had a note from him this morning, in
     which he says:"
184,"What is the use of asking me questions when I tell you I know
     nothing whatever about it?"
185,"I have no doubt
     that you have been annoyed more than enough already over this
     business."
186,"but
     there are much stronger reasons against the other. We know that this
     woman has led a most quiet and respectable life at Penge and here for
     the last twenty years. She has hardly been away from her home for a
     day during that time. Why on earth, then, should any criminal send
     her the proofs of his guilt, especially as, unless she is a most
     consummate actress, she understands quite as little of the matter as
     we do?"
187,"for I have
     another small business on hand. I think that I have nothing further
     to learn from Miss Cushing. You will find me at the police-station."
188,"We shall look in on our way to the train,"
189,"that this matter is a mistake, and
     that the parcel was never meant for me at all. I have said this
     several times to the gentlemen from Scotland Yard, but he simply
     laughs at me. I have not an enemy in the world, as far as I know, so
     why should anyone play me such a trick?"
190,"I am coming to be of the same opinion, Miss Cushing,"
191,"Yes, and they were the best of friends at one time. Why, she went up
     there to live in order to be near them. And now she has no word hard
     enough for Jim Browner. The last six months that she was here she
     would speak of nothing but his drinking and his ways. He had caught
     her meddling, I suspect, and given her a bit of his mind, and that
     was the start of it."
192,"Your
     sister Sarah lives, I think you said, at New Street, Wallington?
     Good-bye, and I am very sorry that you should have been troubled over
     a case with which, as you say, you have nothing whatever to do."
193,"She has been
     suffering since yesterday from brain symptoms of great severity. As
     her medical adviser, I cannot possibly take the responsibility of
     allowing anyone to see her. I should recommend you to call again in
     ten days."
194,Perhaps she could not or would not have told you much.
195,Perhaps it would interest you to hear what he says.
196,"In accordance with the scheme which we had formed in order to test
     our theories"
197,"They were on his tray this morning. I brought them because I had
     heard that you can read great things out of small ones."
198,"The matches have, of course, been
     used to light cigarettes. That is obvious from the shortness of the
     burnt end. Half the match is consumed in lighting a pipe or cigar.
     But, dear me! this cigarette stub is certainly remarkable. The
     gentleman was bearded and moustached, you say?"
199,"Our client had suddenly burst into the room with an explosive energy
     which told of some new and momentous development."
200,"When we returned to Mrs. Warrens rooms, the gloom of a London winter
     evening had thickened into one gray curtain, a dead monotone of
     colour, broken only by the sharp yellow squares of the windows and
     the blurred haloes of the gas-lamps. As we peered from the darkened
     sitting-room of the lodging-house, one more dim light glimmered high
     up through the obscurity."
201,"I expect, as usual, he
     knows a good deal that we dont."
202,That we go up at once and see for ourselves.
203,"He is my husband, Gennaro
     Lucca. I am Emilia Lucca, and we are both from New York. Where is
     Gennaro? He called me this moment from this window, and I ran with
     all my speed."
204,"Your cipher was not difficult, madam. Your presence here was
     desirable. I knew that I had only to flash Vieni and you would
     surely come."
205,"I am not very clear yet who you are or what you are;
     but youve said enough to make it very clear that we shall want you
     at the Yard."
206,"I rather fancy that this lady
     may be as anxious to give us information as we can be to get it. You
     understand, madam, that your husband will be arrested and tried for
     the death of the man who lies before us? What you say may be used in
     evidence. But if you think that he has acted from motives which are
     not criminal, and which he would wish to have known, then you cannot
     serve him better than by telling us the whole story."
207,"He was a
     devil and a monster, and there can be no judge in the world who would
     punish my husband for having killed him."
208,"my suggestion is that we lock this
     door, leave things as we found them, go with this lady to her room,
     and form our opinion after we have heard what it is that she has to
     say to us."
209,"Look out
     this window, Watson. See how the figures loom up, are dimly seen, and
     then blend once more into the cloud-bank. The thief or the murderer
     could roam London on such a day as the tiger does the jungle, unseen
     until he pounces, and then evident only to his victim."
210,"This great and sombre stage is set for something more worthy than
     that,"
211,"The ticket would have shown which station was nearest the agents
     house. Therefore he took it from the murdered mans pocket."
212,"Your theory holds
     together. But if this is true, then the case is at an end. On the one
     hand, the traitor is dead. On the other, the plans of the
     Bruce-Partington submarine are presumably already on the Continent.
     What is there for us to do?"
213,"All my instincts are against this explanation. Use your powers! Go
     to the scene of the crime! See the people concerned! Leave no stone
     unturned! In all your career you have never had so great a chance of
     serving your country."
214,"Come, Watson!
     And you, Lestrade, could you favour us with your company for an hour
     or two? We will begin our investigation by a visit to Aldgate
     Station. Good-bye, Mycroft. I shall let you have a report before
     evening, but I warn you in advance that you have little to expect."
215,"I fear not, Mr. Holmes. The train has been broken up before now, and
     the carriages redistributed."
216,"that every carriage
     has been carefully examined. I saw to it myself."
